,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
1029,167472,Youssouf M'Changama,Attacking Midfield,"Aug 29, 1990",33,Comoros,,"1,75m",right,"Sep 1, 2023",AJ Auxerre,€400k,,"Joined from AJ Auxerre; date: Aug 31, 2023; fee: ?",€400k
1030,900938,Junior Olaitan,Attacking Midfield,"May 9, 2002",21,Benin,,"1,74m",,"Jul 22, 2023",Chamois Niortais FC,€400k,,"On loan from Chamois Niortais FC until Jun 30, 2024",€400k
1031,780147,Rafiki Saïd,Left Winger,"Mar 15, 2000",24,Comoros,,"1,78m",both,"Jul 15, 2021",Nîmes Olympique,€1.50m,,"Joined from Nîmes Olympique; date: Jul 22, 2023; fee: €800k",€1.50m
1032,234802,Renaud Ripart,Right Winger,"Mar 14, 1993",31,France,,"1,81m",right,"Jul 1, 2023",Nîmes Olympique,€1.20m,,,€1.20m
1033,982863,Kyliane Dong,Right Winger,"Sep 27, 2004",19,France,,"1,78m",,"Jan 8, 2024",ESTAC Troyes B,€1.00m,,"Internal transfer: ESTAC Troyes B; date: Jul 1, 2023",€1.00m
1034,817180,Mamady Bangré,Right Winger,"Jun 15, 2001",22,Burkina Faso,,"1,71m",left,"Jan 11, 2024",FC Toulouse,€900k,,"On loan from FC Toulouse until Jun 30, 2024",€900k
1035,804661,Simon Elisor,Centre-Forward,"Jul 22, 1999",24,France,,"1,85m",left,"Jul 19, 2023",FC Metz,€1.20m,,"On loan from FC Metz until Jun 30, 2024",€1.20m
1036,1066904,Jaurès Assoumou,Centre-Forward,"Oct 17, 2002",21,Cote d'Ivoire,,"1,67m",right,"Jul 20, 2023",ESTAC Troyes B,€600k,,"Internal transfer: ESTAC Troyes B; date: Jul 19, 2023",€600k
1037,352041,Lucas Perri,Goalkeeper,"Dec 10, 1997",26,Brazil,,"1,97m",right,"Jan 5, 2024",Botafogo de Futebol e Regatas,€6.00m,,"Joined as a winter arrival from: Botafogo de Futebol e Regatas; date: Jan 5, 2024; fee: €3.25m",€6.00m
1038,60561,Anthony Lopes,Goalkeeper,"Oct 1, 1990",33,Portugal,,"1,84m",left,"Jul 1, 2011",Olympique Lyon B,€5.00m,,,€5.00m
1039,802986,Justin Bengui Joao,Goalkeeper,"Jul 9, 2005",18,France,,"1,90m",left,"Aug 31, 2023",Olympique Lyon B,€300k,,"Internal transfer: Olympique Lyon B; date: Aug 31, 2023",€300k
1040,711544,Jake O'Brien,Centre-Back,"May 15, 2001",22,Ireland,,"1,97m",right,"Aug 15, 2023",Crystal Palace U21,€9.00m,,"Joined from Crystal Palace U21; date: Aug 15, 2023; fee: €1.00m",€9.00m
1041,238266,Duje Caleta-Car,Centre-Back,"Sep 17, 1996",27,Croatia,,"1,93m",right,"Aug 2, 2023",Southampton FC,€7.00m,,"On loan from Southampton FC until Jun 30, 2024",€7.00m
1042,702441,Sinaly Diomandé,Centre-Back,"Apr 9, 2001",22,Cote d'Ivoire,,"1,84m",right,"Jul 1, 2020",Olympique Lyon B,€5.00m,,,€5.00m
1043,373433,Adryelson,Centre-Back,"Mar 23, 1998",26,Brazil,,"1,82m",right,"Jan 5, 2024",Botafogo de Futebol e Regatas,€5.00m,,"Joined as a winter arrival from: Botafogo de Futebol e Regatas; date: Jan 5, 2024; fee: €3.58m",€5.00m
1044,37838,Dejan Lovren,Centre-Back,"Jul 5, 1989",34,Croatia,,"1,88m",right,"Jan 2, 2023",: Ablöse €2.00m,€2.00m,,,€2.00m
1045,131225,Nicolás Tagliafico,Left-Back,"Aug 31, 1992",31,Argentina,,"1,72m",left,"Jul 23, 2022",Ajax Amsterdam,€8.00m,,,€8.00m
1046,204072,Henrique Silva,Left-Back,"Apr 25, 1994",29,Brazil,,"1,73m",left,"Jul 1, 2021",Clube de Regatas Vasco da Gama,€1.00m,,,€1.00m
1047,951579,Saël Kumbedi,Right-Back,"Mar 26, 2005",19,France,,"1,75m",right,"Aug 31, 2022",Le Havre AC,€9.00m,,,€9.00m
1048,187718,Clinton Mata,Right-Back,"Nov 7, 1992",31,Angola,,"1,80m",right,"Jul 6, 2023",Club Brugge KV,€4.00m,,"Joined from Club Brugge KV; date: Jul 6, 2023; fee: €5.00m",€4.00m
1049,585973,Johann Lepenant,Defensive Midfield,"Oct 22, 2002",21,France,,"1,76m",right,"Jul 1, 2022",SM Caen,€7.00m,,,€7.00m
1050,74683,Nemanja Matic,Defensive Midfield,"Aug 1, 1988",35,Serbia,,"1,94m",left,"Jan 27, 2024",Stade Rennais FC,€3.50m,,"Joined as a winter arrival from: Stade Rennais FC; date: Jan 27, 2024; fee: €2.60m",€3.50m
1051,429901,Paul Akouokou,Defensive Midfield,"Dec 20, 1997",26,Cote d'Ivoire,,"1,81m",right,"Sep 1, 2023",Real Betis Balompié,€2.00m,,"Joined from Real Betis Balompié; date: Sep 1, 2023; fee: €3.00m",€2.00m
1052,289592,Orel Mangala,Central Midfield,"Mar 18, 1998",26,Belgium,,"1,78m",right,"Feb 1, 2024",Nottingham Forest,€22.00m,,"On loan from Nottingham Forest until Jun 30, 2024",€22.00m
1053,395237,Maxence Caqueret,Central Midfield,"Feb 15, 2000",24,France,,"1,74m",right,"Dec 14, 2018",Olympique Lyon B,€20.00m,,,€20.00m
1054,190393,Corentin Tolisso,Central Midfield,"Aug 3, 1994",29,France,,"1,81m",right,"Jul 1, 2022",Bayern Munich,€5.00m,,,€5.00m
1055,1053147,Mahamadou Diawara,Central Midfield,"Feb 17, 2005",19,France,,"1,87m",left,"Jul 1, 2023",Paris Saint-Germain U19,€3.00m,,"Joined from Paris Saint-Germain U19; date: Jul 1, 2023; fee: free transfer",€3.00m
1056,743533,Mohamed El Arouch,Central Midfield,"Apr 6, 2004",20,France,,"1,66m",right,"Jul 1, 2022",Olympique Lyon B,€2.00m,,,€2.00m
1057,285845,Ainsley Maitland-Niles,Right Midfield,"Aug 29, 1997",26,England,,"1,80m",right,"Aug 7, 2023",Arsenal FC,€7.00m,,"Joined from Arsenal FC; date: Aug 7, 2023; fee: free transfer",€7.00m
1058,743386,Malick Fofana,Left Midfield,"Mar 31, 2005",19,Belgium,,"1,69m",right,"Jan 10, 2024",KAA Gent,€12.00m,,"Joined as a winter arrival from: KAA Gent; date: Jan 10, 2024; fee: €17.00m",€12.00m
1059,607223,Rayan Cherki,Attacking Midfield,"Aug 17, 2003",20,France,,"1,77m",both,"Jan 1, 2020",Olympique Lyon B,€25.00m,,,€25.00m
1060,290532,Saïd Benrahma,Left Winger,"Aug 10, 1995",28,Algeria,,"1,72m",right,"Feb 1, 2024",West Ham United,€22.00m,,"On loan from West Ham United until Jun 30, 2024",€22.00m
1061,955070,Ernest Nuamah,Right Winger,"Nov 1, 2003",20,Ghana,,"1,78m",left,"Aug 31, 2023",RWD Molenbeek,€18.00m,,"On loan from RWD Molenbeek until Jun 30, 2024",€18.00m
1062,1018259,Gift Orban,Centre-Forward,"Jul 17, 2002",21,Nigeria,,"1,78m",right,"Jan 18, 2024",KAA Gent,€15.00m,,"Joined as a winter arrival from: KAA Gent; date: Jan 18, 2024; fee: €12.00m",€15.00m
1063,93720,Alexandre Lacazette,Centre-Forward,"May 28, 1991",32,France,,"1,75m",right,"Jul 1, 2022",Arsenal FC,€10.00m,Team captain,,€10.00m
1064,325223,Mama Baldé,Centre-Forward,"Nov 6, 1995",28,Guinea-Bissau,,"1,76m",right,"Aug 30, 2023",ESTAC Troyes,€4.00m,,"On loan from ESTAC Troyes until Jun 30, 2024",€4.00m
1065,127181,Benjamin Lecomte,Goalkeeper,"Apr 26, 1991",32,France,,"1,86m",left,"Jan 26, 2023",AS Monaco,€4.00m,,,€4.00m
1066,371816,Dimitry Bertaud,Goalkeeper,"Jun 6, 1998",25,DR Congo,,"1,80m",right,"Jul 1, 2017",Montpellier HSC B,€1.20m,,,€1.20m
1067,483007,Belmin Dizdarevic,Goalkeeper,"Aug 9, 2001",22,Bosnia-Herzegovina,,"1,89m",right,"Jul 7, 2023",FK Sarajevo,€200k,,"Joined from FK Sarajevo; date: Jul 7, 2023; fee: €150k",€200k
1068,211637,Kiki Kouyaté,Centre-Back,"Apr 15, 1997",26,Mali,,"1,92m",right,"Jan 20, 2023",FC Metz,€5.00m,,,€5.00m
1069,507344,Becir Omeragic,Centre-Back,"Jan 20, 2002",22,Switzerland,,"1,87m",right,"Jul 1, 2023",FC Zürich,€5.00m,,"Joined from FC Zürich; date: Jul 1, 2023; fee: free transfer",€5.00m
1070,524925,Modibo Sagnan,Centre-Back,"Apr 14, 1999",24,Mali,,"1,87m",left,"Feb 1, 2024",FC Utrecht,€3.00m,,"Joined as a winter arrival from: FC Utrecht; date: Feb 1, 2024; fee: €3.20m",€3.00m
1071,201737,Christopher Jullien,Centre-Back,"Mar 22, 1993",31,France,,"1,96m",right,"Aug 23, 2022",Celtic FC,€3.00m,,,€3.00m
1072,220878,Issiaga Sylla,Left-Back,"Jan 1, 1994",30,Guinea,,"1,80m",left,"Jan 31, 2023",FC Toulouse,€2.50m,,,€2.50m
1073,537127,Théo Sainte-Luce,Left-Back,"Oct 20, 1998",25,France,,"1,76m",left,"Jul 1, 2022",Nîmes Olympique,€1.50m,,,€1.50m
1074,982393,Lucas Mincarelli,Left-Back,"Jan 5, 2004",20,France,,"1,79m",left,"Dec 1, 2023",Montpellier HSC B,€600k,,"Internal winter transfer: Montpellier HSC B; Date: Dec 1, 2023",€600k
1075,364857,Falaye Sacko,Right-Back,"May 1, 1995",28,Mali,,"1,80m",right,"Jul 1, 2023",Vitória Guimarães SC,€4.00m,,"Joined from Vitória Guimarães SC; date: Jul 1, 2023; fee: €1.30m",€4.00m
1076,842338,Enzo Tchato,Right-Back,"Nov 23, 2002",21,Cameroon,,"1,82m",right,"Jul 1, 2022",Montpellier HSC B,€2.50m,,,€2.50m
1077,237666,Silvan Hefti,Right-Back,"Oct 25, 1997",26,Switzerland,,"1,83m",right,"Jan 2, 2024",Genoa CFC,€2.50m,,"On loan from Genoa CFC until Jun 30, 2024",€2.50m
1078,624037,Joris Chotard,Defensive Midfield,"Sep 24, 2001",22,France,,"1,79m",right,"Sep 25, 2019",Montpellier HSC B,€10.00m,,,€10.00m
1079,118284,Jordan Ferri,Central Midfield,"Mar 12, 1992",32,France,,"1,73m",right,"Jul 1, 2019",: Ablöse €2.00m,€5.00m,,,€5.00m
1080,782630,Khalil Fayad,Central Midfield,"Jun 9, 2004",19,France,,"1,72m",right,"Jul 1, 2022",Montpellier HSC B,€5.00m,,,€5.00m
1081,650350,Léo Leroy,Central Midfield,"Feb 14, 2000",24,France,,"1,87m",right,"Jul 1, 2021",LB Châteauroux,€1.20m,,,€1.20m
1082,127156,Téji Savanier,Attacking Midfield,"Dec 22, 1991",32,France,,"1,72m",right,"Jul 2, 2019",Nîmes Olympique,€9.00m,Team captain,,€9.00m
1083,842425,Sacha Delaye,Attacking Midfield,"Apr 23, 2002",21,France,,"1,71m",right,"Jul 1, 2021",Montpellier HSC B,€400k,,"Returned after loan spell with Le Puy Foot 43 Auvergne; date: Jun 30, 2023; fee: End of loan",€400k
1084,324804,Yann Karamoh,Left Winger,"Jul 8, 1998",25,France,,"1,84m",right,"Feb 1, 2024",Torino FC,€3.00m,,"On loan from Torino FC until Jun 30, 2024",€3.00m
1085,103565,Wahbi Khazri,Left Winger,"Feb 8, 1991",33,Tunisia,,"1,76m",right,"Jul 1, 2022",AS Saint-Étienne,€2.00m,,,€2.00m
1086,324811,Arnaud Nordin,Right Winger,"Jun 17, 1998",25,France,,"1,70m",left,"Jul 1, 2022",AS Saint-Étienne,€7.00m,,,€7.00m
1087,551505,Mousa Tamari,Right Winger,"Jun 10, 1997",26,Jordan,,"1,78m",left,"Jul 1, 2023",Oud-Heverlee Leuven,€7.00m,,"Joined from Oud-Heverlee Leuven; date: Jul 1, 2023; fee: free transfer",€7.00m
1088,618425,Tanguy Coulibaly,Right Winger,"Feb 18, 2001",23,France,,"1,79m",left,"Dec 4, 2023",Without Club,€2.00m,,"Joined as a winter arrival from: Without Club; date: Dec 4, 2023; fee: -",€2.00m
1089,607034,Akor Adams,Centre-Forward,"Jan 29, 2000",24,Nigeria,,"1,90m",right,"Aug 7, 2023",Lillestrøm SK,€12.00m,,"Joined from Lillestrøm SK; date: Aug 7, 2023; fee: €4.50m",€12.00m
1090,286415,Pau López,Goalkeeper,"Dec 13, 1994",29,Spain,,"1,89m",left,"Jul 1, 2022",AS Roma,€10.00m,,,€10.00m
1091,199321,Rubén Blanco,Goalkeeper,"Jul 25, 1995",28,Spain,,"1,88m",right,"Jul 30, 2023",Celta de Vigo,€2.50m,,"Joined from Celta de Vigo; date: Jul 30, 2023; fee: €1.50m",€2.50m
1092,696600,Simon Ngapandouetnbu,Goalkeeper,"Apr 12, 2003",20,Cameroon,,"1,86m",right,"Oct 11, 2019",Olympique de Marseille B,€300k,,,€300k
1093,203348,Chancel Mbemba,Centre-Back,"Aug 8, 1994",29,DR Congo,,"1,82m",right,"Jul 15, 2022",FC Porto,€15.00m,,,€15.00m
1094,575998,Leonardo Balerdi,Centre-Back,"Jan 26, 1999",25,Argentina,,"1,87m",right,"Jul 3, 2021",Borussia Dortmund,€10.00m,,,€10.00m
1095,276896,Samuel Gigot,Centre-Back,"Oct 12, 1993",30,France,,"1,87m",right,"Jan 29, 2022",: Ablöse €500k,€9.00m,,,€9.00m
1096,807165,Bamo Meïté,Centre-Back,"Dec 3, 2001",22,Cote d'Ivoire,,"1,83m",,"Sep 1, 2023",FC Lorient,€5.00m,,"On loan from FC Lorient until Jun 30, 2024",€5.00m
1097,289216,Stéphane Sparagna,Centre-Back,"Feb 17, 1995",29,France,,"1,87m",right,"Jul 20, 2015",Olympique de Marseille B,€50k,,,€50k
1098,557613,Quentin Merlin,Left-Back,"May 16, 2002",21,France,,"1,74m",left,"Jan 26, 2024",FC Nantes,€10.00m,,"Joined as a winter arrival from: FC Nantes; date: Jan 26, 2024; fee: €10.00m",€10.00m
1099,192616,Ulisses Garcia,Left-Back,"Jan 11, 1996",28,Switzerland,,"1,82m",left,"Jan 16, 2024",BSC Young Boys,€4.00m,No eligibility -  - UEFA Europa League,"Joined as a winter arrival from: BSC Young Boys; date: Jan 16, 2024; fee: €4.00m",€4.00m
1100,175639,Jonathan Clauss,Right-Back,"Sep 25, 1992",31,France,,"1,78m",right,"Jul 20, 2022",RC Lens,€15.00m,Torn muscle bundle - Return unknown,,€15.00m
1101,354482,Amir Murillo,Right-Back,"Feb 11, 1996",28,Panama,,"1,84m",right,"Aug 30, 2023",RSC Anderlecht,€3.00m,Adductor pain - Return unknown,"Joined from RSC Anderlecht; date: Aug 30, 2023; fee: €2.50m",€3.00m
1102,127189,Geoffrey Kondogbia,Defensive Midfield,"Feb 15, 1993",31,Central African Republic,,"1,88m",left,"Jul 1, 2023",Atlético de Madrid,€15.00m,,"Joined from Atlético de Madrid; date: Jul 1, 2023; fee: €8.00m",€15.00m
1103,485963,Pape Gueye,Defensive Midfield,"Jan 24, 1999",25,Senegal,,"1,89m",left,"Jul 1, 2020",Le Havre AC,€6.00m,No eligibility -  - UEFA Europa League,"Returned after loan spell with Sevilla FC; date: Jun 30, 2023; fee: End of loan",€6.00m
1104,656441,Jean Onana,Defensive Midfield,"Jan 8, 2000",24,Cameroon,,"1,89m",right,"Jan 8, 2024",Besiktas JK,€4.00m,No eligibility -  - UEFA Europa League,"On loan from Besiktas JK until Jun 30, 2024",€4.00m
1105,332889,Valentin Rongier,Central Midfield,"Dec 7, 1994",29,France,,"1,72m",right,"Sep 3, 2019",FC Nantes,€15.00m,Team captain; Broken kneecap - Return unknown,,€15.00m
1106,164771,Jordan Veretout,Central Midfield,"Mar 1, 1993",31,France,,"1,77m",right,"Aug 5, 2022",AS Roma,€15.00m,,,€15.00m
1107,593482,Azzedine Ounahi,Central Midfield,"Apr 19, 2000",23,Morocco,,"1,82m",right,"Jan 29, 2023",Angers SCO,€12.00m,,,€12.00m
1108,659520,Bilal Nadir,Central Midfield,"Nov 28, 2003",20,Morocco,,"1,79m",left,"Jul 1, 2023",Olympique de Marseille B,€500k,Cruciate ligament tear - Return unknown,"Internal transfer: Olympique de Marseille B; date: Jul 1, 2023",€500k
1109,913495,Emran Soglo,Left Midfield,"Jul 11, 2005",18,England,,"1,78m",left,"Jul 1, 2023",Olympique de Marseille B,€1.00m,,"Internal transfer: Olympique de Marseille B; date: Jul 1, 2023",€1.00m
1110,372711,Amine Harit,Attacking Midfield,"Jun 18, 1997",26,Morocco,,"1,80m",right,"Jul 1, 2023",FC Schalke 04,€15.00m,,"Joined from FC Schalke 04; date: Jul 1, 2023; fee: €5.00m",€15.00m
1111,691316,Luis Henrique,Left Winger,"Dec 14, 2001",22,Brazil,,"1,81m",right,"Sep 25, 2020",Três Passos AC,€6.00m,,"Returned after loan spell with Botafogo de Futebol e Regatas; date: Dec 31, 2023; fee: End of loan",€6.00m
1112,410225,Ismaïla Sarr,Right Winger,"Feb 25, 1998",26,Senegal,,"1,85m",right,"Jul 24, 2023",Watford FC,€20.00m,,"Joined from Watford FC; date: Jul 24, 2023; fee: €13.00m",€20.00m
1113,227081,Joaquín Correa,Second Striker,"Aug 13, 1994",29,Argentina,,"1,88m",right,"Aug 25, 2023",Inter Milan,€8.00m,,"On loan from Inter Milan until Jun 30, 2024",€8.00m
1114,623570,Iliman Ndiaye,Centre-Forward,"Mar 6, 2000",24,Senegal,,"1,80m",right,"Aug 1, 2023",Sheffield United,€18.00m,,"Joined from Sheffield United; date: Aug 1, 2023; fee: €17.00m",€18.00m
1115,599663,Faris Moumbagna,Centre-Forward,"Jul 1, 2000",23,Cameroon,,"1,85m",left,"Jan 20, 2024",FK Bodø/Glimt,€8.00m,,"Joined as a winter arrival from: FK Bodø/Glimt; date: Jan 20, 2024; fee: €8.00m",€8.00m
1116,58864,Pierre-Emerick Aubameyang,Centre-Forward,"Jun 18, 1989",34,Gabon,,"1,87m",right,"Jul 21, 2023",Chelsea FC,€4.00m,,"Joined from Chelsea FC; date: Jul 21, 2023; fee: free transfer",€4.00m
1117,667991,Alaa Bellaarouch,Goalkeeper,"Feb 1, 2002",22,Morocco,,"1,88m",right,"Jul 1, 2022",Racing Strasbourg B,€1.50m,,"Returned after loan spell with Stade Briochin; date: Jun 30, 2023; fee: End of loan",€1.50m
1118,57134,Matthieu Dreyer,Goalkeeper,"Mar 20, 1989",35,France,,"1,88m",right,"Feb 1, 2024",AS Saint-Étienne,€200k,,"Joined as a winter arrival from: AS Saint-Étienne; date: Feb 1, 2024; fee: ?",€200k
1119,838947,Alexandre Pierre,Goalkeeper,"Feb 25, 2001",23,Haiti,,"1,91m",right,"Jul 1, 2021",Racing Strasbourg B,€100k,,,€100k
1120,962555,Abakar Sylla,Centre-Back,"Dec 25, 2002",21,Cote d'Ivoire,,"1,88m",left,"Jul 15, 2023",Club Brugge KV,€12.00m,,"Joined from Club Brugge KV; date: Jul 15, 2023; fee: €20.00m",€12.00m
1121,786436,Ismaël Doukouré,Centre-Back,"Jul 24, 2003",20,France,,"1,83m",right,"Jan 29, 2022",Valenciennes FC,€12.00m,,,€12.00m
1122,352392,Lucas Perrin,Centre-Back,"Nov 19, 1998",25,France,,"1,88m",right,"Jul 1, 2022",Olympique Marseille,€3.00m,,,€3.00m
1123,807128,Saïdou Sow,Centre-Back,"Jul 4, 2002",21,Guinea,,"1,85m",right,"Aug 9, 2023",AS Saint-Étienne,€2.00m,,"Joined from AS Saint-Étienne; date: Aug 9, 2023; fee: €3.00m",€2.00m
1124,988468,Steven Baseya,Centre-Back,"Jan 14, 2005",19,France,,"1,89m",right,"Jul 1, 2023",AS Nancy-Lorraine B,€50k,,"Joined from AS Nancy-Lorraine B; date: Jul 1, 2023; fee: ?",€50k
1125,170961,Thomas Delaine,Left-Back,"Mar 24, 1992",32,France,,"1,80m",left,"Jul 1, 2022",FC Metz,€1.20m,,,€1.20m
1126,354352,Frédéric Guilbert,Right-Back,"Dec 24, 1994",29,France,,"1,78m",right,"Jan 17, 2023",Aston Villa,€4.00m,,,€4.00m
1127,830890,Marvin Senaya,Right-Back,"Jan 28, 2001",23,France,,"1,81m",right,"Jul 1, 2021",Racing Strasbourg B,€1.00m,,"Returned after loan spell with Rodez AF; date: Jun 30, 2023; fee: End of loan",€1.00m
1128,385817,Karol Fila,Right-Back,"Jun 13, 1998",25,Poland,,"1,83m",right,"Jul 1, 2021",Lechia Gdansk,€800k,Cruciate ligament tear - Return unknown,"Returned after loan spell with SV Zulte Waregem; date: Jun 30, 2023; fee: End of loan",€800k
1129,1011200,Junior Mwanga,Defensive Midfield,"May 11, 2003",20,France,,"1,84m",both,"Aug 8, 2023",FC Girondins Bordeaux,€7.00m,,"Joined from FC Girondins Bordeaux; date: Aug 8, 2023; fee: €10.00m",€7.00m
1130,372712,Ibrahima Sissoko,Defensive Midfield,"Oct 27, 1997",26,Mali,,"1,93m",right,"Jul 1, 2018",Stade Brestois 29,€5.00m,,,€5.00m
1131,178313,Jean-Eudes Aholou,Defensive Midfield,"Mar 20, 1994",30,Cote d'Ivoire,,"1,86m",left,"Jul 1, 2022",AS Monaco,€1.00m,,,€1.00m
1132,743600,Andrey Santos,Central Midfield,"May 3, 2004",19,Brazil,,"1,80m",right,"Feb 1, 2024",Chelsea FC,€14.00m,,"On loan from Chelsea FC until Jun 30, 2024",€14.00m
1133,539232,Jessy Deminguet,Central Midfield,"Jan 7, 1998",26,France,,"1,78m",left,"Jul 1, 2023",SM Caen,€1.50m,,"Joined from SM Caen; date: Jul 1, 2023; fee: free transfer",€1.50m
1134,125783,Sanjin Prcic,Central Midfield,"Nov 20, 1993",30,Bosnia-Herzegovina,,"1,81m",right,"Sep 2, 2019",Levante UD,€1.20m,,,€1.20m
1135,876631,Habib Diarra,Attacking Midfield,"Jan 3, 2004",20,Senegal,,"1,79m",right,"Jul 1, 2022",Racing Strasbourg U19,€18.00m,,,€18.00m
1136,540664,Dilane Bakwa,Left Winger,"Aug 26, 2002",21,France,,"1,79m",left,"Aug 8, 2023",FC Girondins Bordeaux,€7.00m,,"Joined from FC Girondins Bordeaux; date: Aug 8, 2023; fee: €10.00m",€7.00m
1137,743598,Ângelo,Right Winger,"Dec 21, 2004",19,Brazil,,"1,80m",left,"Aug 8, 2023",Chelsea FC,€15.00m,,"On loan from Chelsea FC until Jun 30, 2024",€15.00m
1138,559328,Emanuel Emegha,Centre-Forward,"Feb 3, 2003",21,Netherlands,,"1,95m",right,"Jul 22, 2023",SK Sturm Graz,€12.00m,,"Joined from SK Sturm Graz; date: Jul 22, 2023; fee: €13.00m",€12.00m
1139,880330,Moïse Sahi Dion,Centre-Forward,"Dec 20, 2001",22,Cote d'Ivoire,,"1,75m",left,"Jul 1, 2021",Racing Strasbourg B,€2.00m,,"Returned after loan spell with FC Annecy; date: Jun 30, 2023; fee: End of loan",€2.00m
1140,427161,Lebo Mothiba,Centre-Forward,"Jan 28, 1996",28,South Africa,,"1,82m",right,"Aug 30, 2018",LOSC Lille,€1.50m,Patellar tendon rupture - Return unknown,,€1.50m
1141,27389,Kévin Gameiro,Centre-Forward,"May 9, 1987",36,France,,"1,72m",right,"Jul 18, 2021",Valencia CF,€800k,,,€800k
1142,379869,Arthur Desmas,Goalkeeper,"Apr 7, 1994",29,France,,"1,96m",right,"Jul 1, 2022",Clermont Foot 63,€2.50m,,,€2.50m
1143,60543,Mathieu Gorgelin,Goalkeeper,"Aug 5, 1990",33,France,,"1,87m",left,"Jul 1, 2019",: Ablöse free transfer,€200k,,,€200k
1144,768380,Arouna Sangante,Centre-Back,"Apr 12, 2002",21,Senegal,,"1,89m",right,"Jul 1, 2021",AC Le Havre B,€10.00m,Team captain,,€10.00m
1145,639712,Étienne Youté Kinkoué,Centre-Back,"Jan 14, 2002",22,France,,"1,96m",right,"Jan 11, 2023",Olympiacos Piraeus B,€5.00m,,,€5.00m
1146,249636,Gautier Lloris,Centre-Back,"Jul 18, 1995",28,France,,"1,91m",left,"Jul 12, 2022",AJ Auxerre,€3.00m,,,€3.00m
1147,351843,Yoann Salmier,Centre-Back,"Nov 21, 1992",31,French Guiana,,"1,88m",right,"Jul 4, 2023",ESTAC Troyes,€1.50m,,"Joined from ESTAC Troyes; date: Jul 4, 2023; fee: free transfer",€1.50m
1148,469976,Christopher Operi,Left-Back,"Apr 29, 1997",26,Cote d'Ivoire,,"1,83m",left,"Jul 1, 2022",KAA Gent,€2.50m,,,€2.50m
1149,918302,Cheick Doumbia,Left-Back,"Oct 18, 2004",19,France,,"1,75m",left,"Jul 1, 2023",FC Lorient B,€100k,,"Joined from FC Lorient B; date: Jul 1, 2023; fee: ?",€100k
1150,122840,Loïc Nego,Right-Back,"Jan 15, 1991",33,Hungary,,"1,81m",right,"Jul 1, 2023",Fehérvár FC,€1.00m,,"Joined from Fehérvár FC; date: Jul 1, 2023; fee: free transfer",€1.00m
1151,283127,Oualid El Hajjam,Right-Back,"Feb 19, 1991",33,Morocco,,"1,81m",right,"Jul 15, 2022",ESTAC Troyes,€900k,,,€900k
1152,181382,Abdoulaye Touré,Defensive Midfield,"Mar 3, 1994",30,Guinea,,"1,88m",right,"Jul 26, 2023",Genoa CFC,€2.50m,,"Joined from Genoa CFC; date: Jul 26, 2023; fee: free transfer",€2.50m
1153,292820,Aloïs Confais,Defensive Midfield,"Sep 7, 1996",27,France,,"1,74m",right,"Aug 17, 2022",Olympiakos Nicosia,€300k,,,€300k
1154,279570,Daler Kuzyaev,Central Midfield,"Jan 15, 1993",31,Russia,,"1,82m",right,"Jul 12, 2023",Zenit St. Petersburg,€9.00m,,"Joined from Zenit St. Petersburg; date: Jul 12, 2023; fee: free transfer",€9.00m
1155,667967,Yassine Kechta,Central Midfield,"Feb 25, 2002",22,Morocco,,"1,74m",left,"Jul 1, 2022",AC Le Havre B,€4.00m,,,€4.00m
1156,662242,Rassoul Ndiaye,Central Midfield,"Dec 11, 2001",22,Senegal,,"1,79m",right,"Jul 17, 2023",FC Sochaux-Montbéliard,€3.00m,,"Joined from FC Sochaux-Montbéliard; date: Jul 17, 2023; fee: €1.50m",€3.00m
1157,667965,Oussama Targhalline,Central Midfield,"May 20, 2002",21,Morocco,,"1,86m",right,"Jan 6, 2023",Olympique Marseille,€1.00m,,,€1.00m
1158,45403,André Ayew,Left Winger,"Dec 17, 1989",34,Ghana,,"1,75m",left,"Nov 11, 2023",Without Club,€1.20m,,"Joined from Without Club; date: Nov 11, 2023; fee: -",€1.20m
1159,763182,Josué Casimir,Right Winger,"Sep 24, 2001",22,Guadeloupe,,"1,78m",right,"Jul 1, 2021",AC Le Havre B,€2.50m,,,€2.50m
1160,432772,Samuel Grandsir,Right Winger,"Aug 14, 1996",27,France,,"1,70m",right,"Jan 23, 2023",Los Angeles Galaxy,€1.80m,,,€1.80m
1161,381187,Emmanuel Sabbi,Right Winger,"Dec 24, 1997",26,United States,,"1,78m",right,"Aug 10, 2023",Odense Boldklub,€1.20m,,"Joined from Odense Boldklub; date: Aug 10, 2023; fee: €1.00m",€1.20m
1162,594991,Mohamed Bayo,Centre-Forward,"Jun 4, 1998",25,Guinea,,"1,88m",right,"Sep 1, 2023",LOSC Lille,€6.00m,,"On loan from LOSC Lille until Jun 30, 2024",€6.00m
1163,1028162,Antoine Joujou,Centre-Forward,"Mar 12, 2003",21,France,,"1,89m",,"Jan 1, 2023",AC Le Havre B,€1.20m,,,€1.20m
1164,770407,Andy Logbo,Centre-Forward,"May 6, 2004",19,France,,"1,88m",left,"Jul 1, 2022",AC Le Havre B,€800k,Cruciate ligament tear - Return unknown,,€800k
