,id,from,to,date,upcoming,season,marketValue,fee
8,232418,18763,779,"Jul 1, 2012",False,12/13,,
0,490581,322,3,"Jun 30, 2024",True,23/24,€1.20m,End of loan
1,490581,3,322,"Jan 23, 2024",False,23/24,€1.20m,loan transfer
2,490581,438,3,"Feb 4, 2022",False,21/22,€150k,
3,490581,1461,438,"Jul 1, 2020",False,20/21,,
4,490581,7659,1461,"Jul 1, 2019",False,19/20,,free transfer
5,490581,23218,7659,"Jul 1, 2018",False,18/19,,
6,490581,34259,23218,"Aug 31, 2017",False,17/18,,free transfer
7,490581,29601,34259,"Jun 30, 2017",False,16/17,,End of loan
8,490581,34259,29601,"Jan 1, 2016",False,15/16,,loan transfer
0,106270,86,3,"Jan 18, 2019",False,18/19,€4.00m,€3.00m
1,106270,170,86,"Jul 1, 2016",False,16/17,€4.50m,€3.50m
2,106270,122,170,"Jul 22, 2014",False,14/15,€900k,€350k
3,106270,4443,122,"Jul 1, 2010",False,10/11,€50k,
4,106270,4954,4443,"Jul 1, 2009",False,09/10,,
5,106270,42830,4954,"Jan 1, 2009",False,08/09,,
6,106270,42829,42830,"Jul 1, 2007",False,07/08,,
7,106270,20153,42829,"Jul 1, 2006",False,06/07,,
8,106270,67142,20153,"Mar 1, 2000",False,99/00,,?
0,598575,438,94,"Jul 1, 2023",False,23/24,€200k,free transfer
1,598575,1461,438,"Jul 1, 2021",False,21/22,€50k,
2,598575,21048,1461,"Jul 1, 2019",False,19/20,,
3,598575,11880,21048,"Jul 1, 2018",False,18/19,,
4,598575,110100,11880,"Jul 1, 2009",False,09/10,,?
0,720162,3,75,"Jul 1, 2024",True,24/25,€2.50m,
1,720162,438,3,"Jan 1, 2024",False,23/24,€500k,
2,720162,1461,438,"Jul 1, 2023",False,23/24,€500k,
3,720162,21048,1461,"Jul 1, 2020",False,20/21,,
4,720162,11880,21048,"Jan 1, 2020",False,19/20,,
5,720162,106217,11880,"Jul 1, 2011",False,11/12,,free transfer
0,472249,1461,3,"Jan 17, 2020",False,19/20,€250k,
1,472249,21048,1461,"Jul 1, 2019",False,19/20,,
2,472249,32989,21048,"Jul 1, 2017",False,17/18,,free transfer
0,335103,42,3,"Jul 1, 2022",False,22/23,€1.80m,free transfer
1,335103,2663,42,"Jul 1, 2018",False,18/19,€500k,
2,335103,21064,2663,"Jul 1, 2016",False,16/17,,
3,335103,46005,21064,"Jul 1, 2014",False,14/15,,free transfer
4,335103,65765,46005,"Jul 1, 2011",False,11/12,,free transfer
0,324344,3,265,"Jan 1, 2024",False,23/24,€900k,free transfer
1,324344,317,3,"Jun 30, 2022",False,21/22,€2.00m,End of loan
2,324344,3,317,"Aug 6, 2021",False,21/22,€2.00m,loan transfer
3,324344,1091,3,"Sep 21, 2020",False,20/21,€4.00m,€3.30m
4,324344,3060,1091,"Jul 1, 2017",False,17/18,€800k,€1.20m
5,324344,3996,3060,"Aug 19, 2014",False,14/15,,
6,324344,19242,3996,"Jul 1, 2012",False,12/13,,free transfer
0,296879,16,3,"Jul 1, 2022",False,22/23,€1.50m,€1.50m
1,296879,17,16,"Jan 1, 2021",False,20/21,€175k,
2,296879,81,17,"Jul 1, 2019",False,19/20,€150k,free transfer
3,296879,4270,81,"Jul 1, 2017",False,17/18,€125k,
4,296879,21086,4270,"Jul 1, 2015",False,15/16,,
5,296879,23889,21086,"Jul 1, 2013",False,13/14,,
6,296879,86670,23889,"Jul 1, 2011",False,11/12,,free transfer
0,178459,44,3,"Jan 2, 2023",False,22/23,€1.80m,free transfer
1,178459,86,44,"Jun 30, 2021",False,20/21,€2.80m,End of loan
2,178459,44,86,"Jan 31, 2020",False,19/20,€10.00m,"Loan fee:<br /><i class=""normaler-text"">€1.00m</i>"
3,178459,23826,44,"Jul 1, 2017",False,17/18,€6.00m,€8.00m
4,178459,86,23826,"Jul 1, 2015",False,15/16,€5.00m,€8.00m
5,178459,87,86,"Jul 1, 2014",False,14/15,€200k,
6,178459,2491,87,"Jul 1, 2013",False,13/14,€100k,
7,178459,8925,2491,"Jan 31, 2013",False,12/13,€100k,€50k
8,178459,21082,8925,"Jul 1, 2012",False,12/13,,
9,178459,17474,21082,"Jul 1, 2010",False,10/11,,
10,178459,53066,17474,"Jul 1, 2009",False,09/10,,free transfer
11,178459,19210,53066,"Jan 1, 2009",False,08/09,,free transfer
12,178459,29815,19210,"Jan 1, 2008",False,07/08,,free transfer
0,112935,33,3,"Jul 1, 2021",False,21/22,€3.00m,free transfer
1,112935,3,33,"Jun 30, 2020",False,19/20,€6.00m,End of loan
2,112935,33,3,"Jan 3, 2020",False,19/20,€5.50m,loan transfer
3,112935,533,33,"Jul 1, 2018",False,18/19,€18.00m,free transfer
4,112935,306,533,"Jul 2, 2015",False,15/16,€2.50m,€2.20m
5,112935,1304,306,"Jun 30, 2014",False,13/14,€500k,End of loan
6,112935,306,1304,"Sep 2, 2013",False,13/14,€150k,loan transfer
7,112935,3,306,"Jul 1, 2012",False,12/13,€150k,free transfer
8,112935,438,3,"Jul 1, 2011",False,11/12,€125k,
9,112935,1461,438,"Jul 1, 2010",False,10/11,,
10,112935,38429,1461,"Jul 1, 2009",False,09/10,,free transfer
11,112935,94718,38429,"Jul 1, 2008",False,08/09,,
12,112935,11880,94718,"Jul 1, 2007",False,07/08,,free transfer
13,112935,65724,11880,"Jul 1, 2004",False,04/05,,free transfer
0,553285,65,3,"Jun 30, 2024",True,23/24,€2.00m,End of loan
1,553285,3,65,"Jul 1, 2023",False,23/24,€1.50m,loan transfer
2,553285,1461,3,"Jul 1, 2020",False,20/21,,
3,553285,21048,1461,"Jan 1, 2019",False,18/19,,
4,553285,11880,21048,"Jan 1, 2018",False,17/18,,
5,553285,32142,11880,"Jul 1, 2017",False,17/18,,free transfer
6,553285,17588,32142,"Jul 1, 2015",False,15/16,,free transfer
7,553285,64505,17588,"Jul 1, 2013",False,13/14,,free transfer
0,125614,533,3,"Jul 5, 2022",False,22/23,€3.50m,€2.00m
1,125614,2282,533,"Jun 30, 2022",False,21/22,€3.50m,End of loan
2,125614,533,2282,"Jan 31, 2022",False,21/22,€3.00m,"Loan fee:<br /><i class=""normaler-text"">€100k</i>"
3,125614,109,533,"Jul 1, 2019",False,19/20,€3.00m,€1.50m
4,125614,39470,109,"Jul 1, 2017",False,17/18,€150k,free transfer
5,125614,1151,39470,"Jan 3, 2016",False,15/16,€100k,free transfer
6,125614,402,1151,"Jan 30, 2014",False,13/14,,free transfer
7,125614,30,402,"Aug 30, 2013",False,13/14,€75k,
8,125614,402,30,"Jan 1, 2013",False,12/13,,
9,125614,4052,402,"Jul 1, 2012",False,12/13,,
10,125614,21065,4052,"Jul 1, 2010",False,10/11,,
11,125614,36722,21065,"Jul 1, 2009",False,09/10,,free transfer
12,125614,54255,36722,"Jul 1, 2008",False,08/09,,
0,93763,44,89,"Jul 26, 2023",False,23/24,€900k,free transfer
1,93763,33,44,"Jun 30, 2023",False,22/23,€900k,End of loan
2,93763,44,33,"Jul 1, 2022",False,22/23,€3.00m,"Loan fee:<br /><i class=""normaler-text"">€300k</i>"
3,93763,60,44,"Aug 4, 2020",False,20/21,€7.00m,€7.00m
4,93763,10,60,"Jun 30, 2015",False,14/15,€400k,End of loan
5,93763,60,10,"Jul 1, 2014",False,14/15,€250k,loan transfer
6,93763,245,60,"Jan 1, 2012",False,11/12,€175k,
7,93763,4042,245,"Jul 1, 2010",False,10/11,,
8,93763,21075,4042,"Jul 1, 2009",False,09/10,,
9,93763,23793,21075,"Jul 1, 2008",False,08/09,,free transfer
10,93763,37897,23793,"Jul 1, 2007",False,07/08,,
11,93763,70840,37897,"Jul 1, 2005",False,05/06,,free transfer
0,39015,1100,33,"Jun 30, 2020",False,19/20,€1.60m,End of loan
1,39015,33,1100,"Mar 10, 2020",False,19/20,€2.00m,loan transfer
2,39015,1123,33,"Mar 9, 2020",False,19/20,€2.00m,End of loan
3,39015,33,1123,"Jul 5, 2019",False,19/20,€5.00m,"Loan fee:<br /><i class=""normaler-text"">€3.00m</i>"
4,39015,24,33,"Jul 1, 2011",False,11/12,€1.50m,free transfer
5,39015,33,24,"Jul 1, 2009",False,09/10,€600k,free transfer
6,39015,1463,33,"Jan 1, 2007",False,06/07,€50k,
7,39015,21061,1463,"Jul 1, 2005",False,05/06,,
8,39015,28102,21061,"Jul 1, 2003",False,03/04,,free transfer
9,39015,42500,28102,"Jul 1, 1998",False,98/99,,free transfer
0,453770,3225,33,"Jun 30, 2024",True,23/24,€250k,End of loan
1,453770,33,3225,"Jan 24, 2024",False,23/24,€250k,loan transfer
2,453770,57,33,"Jul 1, 2022",False,22/23,€250k,€180k
3,453770,7382,57,"Jul 1, 2019",False,19/20,,
4,453770,21056,7382,"Jul 1, 2017",False,17/18,,free transfer
5,453770,11845,21056,"Jul 1, 2016",False,16/17,,
6,453770,71008,11845,"Jul 1, 2015",False,15/16,,free transfer
7,453770,99966,71008,"Jul 1, 2014",False,14/15,,free transfer
0,19114,2844,33,"Aug 4, 2017",False,17/18,€500k,free transfer
1,19114,23565,2844,"Jul 21, 2016",False,16/17,€200k,?
2,19114,76,23565,"Feb 1, 2016",False,15/16,€200k,free transfer
3,19114,254,76,"Mar 31, 2014",False,13/14,€100k,free transfer
4,19114,293,254,"Jul 1, 2012",False,12/13,€200k,free transfer
5,19114,60,293,"Jul 1, 2010",False,10/11,€350k,free transfer
6,19114,79,60,"Jan 1, 2008",False,07/08,€400k,€300k
7,19114,102,79,"Jul 1, 2006",False,06/07,€150k,
8,19114,2517,102,"Jul 1, 2004",False,04/05,,
9,19114,4479,2517,"Jul 1, 2003",False,03/04,,free transfer
0,521964,33,5,"Aug 29, 2022",False,22/23,€6.00m,€8.80m
1,521964,1463,33,"Jul 1, 2020",False,20/21,,
2,521964,21061,1463,"Jul 1, 2018",False,18/19,,
3,521964,48745,21061,"Jul 1, 2017",False,17/18,,
4,521964,11884,48745,"Jul 1, 2016",False,16/17,,
5,521964,11845,11884,"Jul 1, 2015",False,15/16,,free transfer
6,521964,11874,11845,"Jul 1, 2011",False,11/12,,free transfer
7,521964,11955,11874,"Jul 1, 2010",False,10/11,,free transfer
8,521964,80113,11955,"Jul 1, 2009",False,09/10,,free transfer
0,460245,1158,82,"Jul 1, 2023",False,23/24,€7.50m,€8.00m
1,460245,33,1158,"Jun 30, 2023",False,22/23,€7.50m,End of loan
2,460245,1158,33,"Jan 26, 2023",False,22/23,€4.00m,"Loan fee:<br /><i class=""normaler-text"">€200k</i>"
3,460245,371,1158,"Jan 25, 2023",False,22/23,€4.00m,End of loan
4,460245,1158,371,"Jul 19, 2022",False,22/23,€2.50m,loan transfer
5,460245,527,1158,"Aug 30, 2021",False,21/22,€600k,€3.50m
6,460245,9262,527,"Aug 25, 2020",False,20/21,,?
7,460245,6942,9262,"Jul 1, 2017",False,17/18,,
8,460245,12596,6942,"Jul 1, 2015",False,15/16,,free transfer
0,541231,39,31,"Jun 30, 2024",True,23/24,€7.00m,End of loan
1,541231,31,39,"Jul 13, 2023",False,23/24,€5.00m,loan transfer
2,541231,33,31,"Jun 30, 2023",False,22/23,€5.00m,End of loan
3,541231,31,33,"Aug 30, 2022",False,22/23,€5.00m,loan transfer
4,541231,466,31,"May 31, 2022",False,21/22,€5.00m,End of loan
5,541231,31,466,"Feb 1, 2021",False,20/21,€1.80m,loan transfer
6,541231,1269,31,"Jul 1, 2019",False,19/20,€2.00m,€1.90m
7,541231,15587,1269,"Jul 1, 2018",False,18/19,€500k,
8,541231,56053,15587,"Oct 1, 2017",False,17/18,,
9,541231,41044,56053,"Jul 1, 2017",False,17/18,,
0,434110,170,33,"Jul 1, 2022",False,22/23,€2.50m,free transfer
1,434110,7001,170,"Jul 1, 2019",False,19/20,,
2,434110,7560,7001,"Jul 1, 2018",False,18/19,,?
3,434110,42828,7560,"Jul 1, 2017",False,17/18,,
4,434110,42827,42828,"Jul 1, 2016",False,16/17,,
5,434110,20152,42827,"Jul 1, 2014",False,14/15,,?
0,81789,33,1061,"Aug 2, 2023",False,23/24,€900k,free transfer
1,81789,1038,33,"Jul 5, 2022",False,22/23,€1.50m,free transfer
2,81789,180,1038,"Sep 1, 2020",False,20/21,€3.80m,free transfer
3,81789,1038,180,"Aug 31, 2020",False,19/20,€3.80m,End of loan
4,81789,180,1038,"Jan 31, 2020",False,19/20,€5.00m,loan transfer
5,81789,1426,180,"Aug 30, 2012",False,12/13,€1.25m,€2.80m
6,81789,1066,1426,"Jan 1, 2010",False,09/10,€1.40m,?
7,81789,24045,1066,"Feb 1, 2007",False,06/07,,
0,129358,79,33,"Jul 1, 2021",False,21/22,€800k,free transfer
1,129358,38,79,"Jun 30, 2019",False,18/19,€3.50m,End of loan
2,129358,79,38,"Aug 24, 2018",False,18/19,€2.50m,loan transfer
3,129358,238,79,"Jul 1, 2016",False,16/17,€850k,free transfer
4,129358,15519,238,"Jul 1, 2009",False,09/10,,
5,129358,51040,15519,"Jul 1, 2007",False,07/08,,
6,129358,1756,51040,"Jul 1, 2005",False,05/06,,?
0,84085,515,10004,"Sep 6, 2023",False,23/24,€400k,
1,84085,33,515,"Jul 1, 2023",False,23/24,€400k,
2,84085,515,33,"Oct 21, 2022",False,22/23,€2.00m,
3,84085,618,515,"Jul 1, 2022",False,22/23,€2.50m,
4,84085,7055,618,"Jul 1, 2020",False,20/21,€4.80m,€4.50m
5,84085,618,7055,"Jun 30, 2020",False,19/20,€4.80m,End of loan
6,84085,7055,618,"Aug 1, 2018",False,18/19,€2.50m,loan transfer
7,84085,18,7055,"Sep 5, 2017",False,17/18,€6.00m,€5.00m
8,84085,368,18,"Jan 4, 2017",False,16/17,€7.00m,€7.50m
9,84085,417,368,"Aug 29, 2014",False,14/15,€4.50m,€3.00m
10,84085,1041,417,"Jul 1, 2012",False,12/13,€600k,free transfer
11,84085,826,1041,"Jul 1, 2009",False,09/10,€600k,€2.50m
12,84085,1041,826,"Jun 30, 2009",False,08/09,€600k,End of loan
13,84085,826,1041,"Aug 20, 2008",False,08/09,,loan transfer
14,84085,10824,826,"Jul 1, 2008",False,08/09,,
0,684340,43562,33,"Jul 1, 2022",False,22/23,€200k,free transfer
1,684340,12761,43562,"Jul 1, 2019",False,19/20,,free transfer
0,336008,515,8,"Jan 30, 2024",False,23/24,€100k,
1,336008,34,515,"Jul 1, 2023",False,23/24,€125k,
2,336008,17,34,"Jul 1, 2021",False,21/22,€100k,free transfer
3,336008,22327,17,"Jun 30, 2021",False,20/21,€100k,End of loan
4,336008,17,22327,"Sep 10, 2020",False,20/21,€25k,loan transfer
5,336008,1464,17,"Jul 1, 2019",False,19/20,,
6,336008,21055,1464,"Jul 1, 2017",False,17/18,,
7,336008,41210,21055,"Jul 1, 2016",False,16/17,,
8,336008,11896,41210,"Jul 1, 2015",False,15/16,,
0,241477,1090,33,"Jul 1, 2022",False,22/23,€2.50m,€2.00m
1,241477,33,1090,"Jun 30, 2022",False,21/22,€2.50m,End of loan
2,241477,1090,33,"Jul 1, 2021",False,21/22,€2.00m,loan transfer
3,241477,410,1090,"Jun 30, 2021",False,20/21,€2.00m,End of loan
4,241477,1090,410,"Sep 3, 2020",False,20/21,€2.40m,loan transfer
5,241477,11368,1090,"Oct 29, 2015",False,15/16,,
6,241477,7460,11368,"Jul 1, 2015",False,15/16,,
7,241477,51646,7460,"Jul 1, 2013",False,13/14,,
8,241477,32793,51646,"Jul 1, 2011",False,11/12,,
9,241477,73107,32793,"Jul 1, 2007",False,07/08,,free transfer
0,131827,3911,78435,"Aug 2, 2023",False,23/24,€1.00m,€600k
1,131827,33,3911,"Jun 30, 2023",False,22/23,€1.00m,End of loan
2,131827,3911,33,"Jan 7, 2023",False,22/23,€1.00m,loan transfer
3,131827,1184,3911,"Jul 20, 2021",False,21/22,€2.50m,€1.00m
4,131827,699,1184,"Jan 4, 2016",False,15/16,€900k,?
5,131827,2275,699,"Jan 1, 2012",False,11/12,,€700k
6,131827,15697,2275,"Jul 1, 2011",False,11/12,,
0,553905,33,65,"Jul 1, 2023",False,23/24,€800k,€150k
1,553905,254,33,"Jun 30, 2023",False,22/23,€800k,End of loan
2,553905,33,254,"Jan 1, 2023",False,22/23,€800k,loan transfer
3,553905,1463,33,"Sep 24, 2020",False,20/21,,
4,553905,8925,1463,"Jul 1, 2020",False,20/21,,free transfer
5,553905,21082,8925,"Jul 1, 2019",False,19/20,,
6,553905,17474,21082,"Jan 1, 2018",False,17/18,,
7,553905,25336,17474,"Jul 1, 2016",False,16/17,,free transfer
8,553905,39668,25336,"Jul 1, 2015",False,15/16,,free transfer
0,452054,34,192,"Jan 30, 2024",False,23/24,€200k,?
1,452054,10,34,"Jul 1, 2021",False,21/22,€100k,free transfer
2,452054,299,10,"Jun 30, 2021",False,20/21,€100k,End of loan
3,452054,10,299,"Jul 24, 2019",False,19/20,€25k,loan transfer
4,452054,4556,10,"Jul 1, 2019",False,19/20,,
5,452054,21053,4556,"Jul 1, 2017",False,17/18,,
6,452054,11954,21053,"Jul 1, 2016",False,16/17,,
7,452054,105842,11954,"Jul 1, 2011",False,11/12,,free transfer
0,147038,10,33,"Jul 7, 2022",False,22/23,€3.20m,free transfer
1,147038,260,10,"Jul 1, 2018",False,18/19,€700k,free transfer
2,147038,5501,260,"Jul 1, 2014",False,14/15,€100k,
3,147038,14537,5501,"Jul 1, 2012",False,12/13,,
0,472242,449,33,"Jun 30, 2024",True,23/24,€1.70m,End of loan
1,472242,33,449,"Aug 1, 2023",False,23/24,€1.50m,"Loan fee:<br /><i class=""normaler-text"">€350k</i>"
2,472242,1463,33,"Jul 1, 2021",False,21/22,€800k,
3,472242,21061,1463,"Jan 1, 2019",False,18/19,,
4,472242,11884,21061,"Jul 1, 2017",False,17/18,,
5,472242,11845,11884,"Jul 1, 2014",False,14/15,,free transfer
6,472242,89122,11845,"Jul 1, 2010",False,10/11,,free transfer
0,570160,34,33,"Sep 28, 2021",False,21/22,€100k,
1,570160,767,34,"Jul 15, 2020",False,20/21,€75k,free transfer
2,570160,8743,767,"Jul 1, 2019",False,19/20,,
3,570160,73744,8743,"Jul 1, 2017",False,17/18,,
4,570160,11954,73744,"Jul 1, 2016",False,16/17,,free transfer
5,570160,45861,11954,"Jul 1, 2014",False,14/15,,free transfer
6,570160,102337,45861,"Jul 1, 2011",False,11/12,,?
0,337333,232,515,"Jul 1, 2024",True,24/25,€7.50m,
1,337333,89,232,"Jun 30, 2024",True,23/24,€7.50m,End of loan
2,337333,232,89,"Jul 1, 2023",False,23/24,€7.00m,loan transfer
3,337333,33,232,"Jun 30, 2023",False,22/23,€7.00m,End of loan
4,337333,232,33,"Jul 14, 2022",False,22/23,€7.00m,loan transfer
5,337333,379,232,"Jun 30, 2022",False,21/22,€7.00m,End of loan
6,337333,232,379,"Aug 31, 2021",False,21/22,€10.00m,"Loan fee:<br /><i class=""normaler-text"">€5.20m</i>"
7,337333,62,232,"Sep 1, 2019",False,19/20,€3.50m,€12.00m
8,337333,814,62,"Jan 2, 2019",False,18/19,€800k,€900k
9,337333,6541,814,"Feb 22, 2017",False,16/17,€75k,?
10,337333,14340,6541,"Jan 1, 2016",False,15/16,,
11,337333,73624,14340,"Jul 1, 2015",False,15/16,,
0,265127,33,2282,"Jun 30, 2023",False,22/23,€2.00m,End of loan
1,265127,2282,33,"Jan 31, 2023",False,22/23,€3.00m,loan transfer
2,265127,26,2282,"Sep 2, 2019",False,19/20,€4.50m,€2.40m
3,265127,209,26,"Jul 15, 2016",False,16/17,€4.00m,€3.50m
4,265127,15108,209,"Jul 1, 2012",False,12/13,,
0,596881,33,4,"Aug 1, 2023",False,23/24,€1.50m,€450k
1,596881,4,33,"Jun 30, 2023",False,22/23,€1.50m,End of loan
2,596881,33,4,"Jan 1, 2023",False,22/23,€2.00m,loan transfer
3,596881,34,33,"Jul 1, 2021",False,21/22,€700k,
4,596881,85,34,"Jul 23, 2020",False,20/21,€175k,free transfer
5,596881,7753,85,"Aug 3, 2018",False,18/19,,
6,596881,29177,7753,"Jul 1, 2017",False,17/18,,
7,596881,25336,29177,"Jul 1, 2015",False,15/16,,
0,470815,23,39,"Jun 30, 2024",True,23/24,€600k,End of loan
1,470815,39,23,"Jan 3, 2024",False,23/24,€600k,loan transfer
2,470815,33,39,"Jan 2, 2024",False,23/24,€600k,End of loan
3,470815,39,33,"Jan 1, 2023",False,22/23,€1.50m,loan transfer
4,470815,5369,39,"Sep 27, 2019",False,19/20,,
5,470815,21051,5369,"Jul 1, 2018",False,18/19,,
6,470815,17588,21051,"Jul 1, 2016",False,16/17,,
7,470815,84873,17588,"Jul 1, 2012",False,12/13,,free transfer
0,405687,23826,39,"Jul 14, 2023",False,23/24,€7.00m,€5.00m
1,405687,33,23826,"Jun 30, 2023",False,22/23,€7.00m,End of loan
2,405687,23826,33,"Jul 1, 2022",False,22/23,€4.00m,"Loan fee:<br /><i class=""normaler-text"">€600k</i>"
3,405687,4,23826,"Jun 30, 2022",False,21/22,€4.00m,End of loan
4,405687,23826,4,"Aug 4, 2020",False,20/21,€300k,loan transfer
5,405687,26621,23826,"Jul 1, 2019",False,19/20,,
6,405687,32942,26621,"Jul 1, 2018",False,18/19,,
7,405687,39962,32942,"Jul 1, 2016",False,16/17,,
8,405687,53338,39962,"Jul 1, 2011",False,11/12,,free transfer
0,606752,33,1075,"Jul 14, 2023",False,23/24,€4.00m,€5.00m
1,606752,24,33,"Jul 1, 2022",False,22/23,€3.50m,€1.50m
2,606752,33,24,"Jun 30, 2022",False,21/22,€3.50m,End of loan
3,606752,24,33,"Aug 4, 2021",False,21/22,€2.50m,loan transfer
4,606752,35,24,"Jun 30, 2021",False,20/21,€2.50m,End of loan
5,606752,24,35,"Aug 6, 2020",False,20/21,€250k,loan transfer
6,606752,6110,24,"Apr 30, 2020",False,19/20,€50k,End of loan
7,606752,24,6110,"Jul 5, 2019",False,19/20,€50k,loan transfer
8,606752,5649,24,"Jul 2, 2019",False,19/20,€50k,free transfer
9,606752,12318,5649,"Jul 1, 2018",False,18/19,,
10,606752,70825,12318,"Feb 1, 2017",False,16/17,,End of loan
11,606752,12318,70825,"Sep 1, 2016",False,16/17,,loan transfer
12,606752,11655,12318,"Jul 1, 2015",False,15/16,,?
13,606752,14716,11655,"Jul 1, 2014",False,14/15,,
0,39025,39,33,"Jul 1, 2021",False,21/22,€1.50m,free transfer
1,39025,80,39,"Jul 1, 2015",False,15/16,€1.20m,free transfer
2,39025,105,80,"Jul 7, 2013",False,13/14,€300k,free transfer
3,39025,34,105,"Jul 1, 2011",False,11/12,€150k,free transfer
4,39025,33,34,"Jul 1, 2010",False,10/11,€250k,
5,39025,34,33,"Jan 1, 2009",False,08/09,€200k,
6,39025,1463,34,"Jul 1, 2008",False,08/09,,
7,39025,21061,1463,"Jul 1, 2006",False,06/07,,
8,39025,11884,21061,"Jul 1, 2004",False,04/05,,
9,39025,39751,11884,"Jul 1, 1998",False,98/99,,free transfer
0,346332,33,10,"Jul 1, 2023",False,23/24,€400k,free transfer
1,346332,1008,33,"Dec 31, 2022",False,22/23,€400k,End of loan
2,346332,33,1008,"Jul 13, 2022",False,22/23,€400k,loan transfer
3,346332,4795,33,"Jun 30, 2022",False,21/22,€400k,End of loan
4,346332,1008,4795,"Jun 29, 2022",False,21/22,€400k,End of loan
5,346332,4795,1008,"Mar 1, 2022",False,21/22,€500k,loan transfer
6,346332,33,4795,"Jul 25, 2021",False,21/22,€1.20m,"Loan fee:<br /><i class=""normaler-text"">€50k</i>"
7,346332,34,33,"Apr 6, 2019",False,18/19,,
8,346332,1463,34,"Jul 1, 2018",False,18/19,,
9,346332,21061,1463,"Jul 1, 2016",False,16/17,,
10,346332,48745,21061,"Jul 1, 2015",False,15/16,,
11,346332,73701,48745,"Jul 1, 2014",False,14/15,,free transfer
12,346332,73700,73701,"Jul 1, 2009",False,09/10,,free transfer
0,153661,2036,33,"Jul 1, 2022",False,22/23,€1.30m,€1.10m
1,153661,65,2036,"Jan 10, 2020",False,19/20,€600k,€1.00m
2,153661,8,65,"Jul 1, 2018",False,18/19,€150k,free transfer
3,153661,5295,8,"Jul 1, 2014",False,14/15,,
4,153661,21052,5295,"Jul 1, 2012",False,12/13,,
5,153661,11965,21052,"Jul 1, 2010",False,10/11,,
6,153661,71406,11965,"Jul 1, 2006",False,06/07,,free transfer
0,222859,33,995,"Jan 17, 2023",False,22/23,€2.50m,€1.50m
1,222859,969,33,"Jul 1, 2022",False,22/23,€6.00m,€500k
2,222859,347,969,"Jul 11, 2018",False,18/19,€1.25m,€2.60m
3,222859,2067,347,"Jul 1, 2016",False,16/17,€800k,free transfer
4,222859,2969,2067,"Jul 1, 2015",False,15/16,€600k,free transfer
5,222859,16664,2969,"Jul 1, 2012",False,12/13,,
0,53400,3,33,"Jul 21, 2021",False,21/22,€1.30m,free transfer
1,53400,865,3,"Jul 20, 2018",False,18/19,€2.50m,€4.50m
2,53400,269,865,"Jul 1, 2018",False,18/19,€2.50m,€2.50m
3,53400,83,269,"Jul 1, 2016",False,16/17,€450k,free transfer
4,53400,65,83,"Jul 1, 2014",False,14/15,€400k,€50k
5,53400,111,65,"Jul 1, 2013",False,13/14,€400k,free transfer
6,53400,211,111,"Jul 1, 2010",False,10/11,€50k,free transfer
7,53400,4713,211,"Jul 1, 2009",False,09/10,,
8,53400,23004,4713,"Jul 1, 2007",False,07/08,,free transfer
9,53400,21052,23004,"Jan 1, 2007",False,06/07,,free transfer
10,53400,29730,21052,"Jul 1, 2006",False,06/07,,?
11,53400,100559,29730,"Jul 1, 2005",False,05/06,,free transfer
0,405393,428,33,"Dec 31, 2024",True,24/25,€500k,End of loan
1,405393,33,428,"Jan 30, 2024",False,23/24,€500k,loan transfer
2,405393,34,33,"Jan 1, 2023",False,22/23,€150k,
3,405393,67453,34,"Aug 26, 2022",False,22/23,,free transfer
4,405393,593,67453,"Jan 31, 2022",False,21/22,,free transfer
5,405393,24122,593,"Feb 1, 2019",False,18/19,€25k,
0,283141,109,33,"Jun 30, 2023",False,22/23,€400k,End of loan
1,283141,33,109,"Aug 30, 2022",False,22/23,€600k,loan transfer
2,283141,34,33,"Jul 1, 2021",False,21/22,€400k,
3,283141,92,34,"Jan 29, 2020",False,19/20,€75k,?
4,283141,8,92,"Jul 1, 2019",False,19/20,€75k,free transfer
5,283141,21728,8,"Jul 1, 2018",False,18/19,,free transfer
6,283141,1461,21728,"Jul 1, 2017",False,17/18,,free transfer
7,283141,29668,1461,"Jul 1, 2015",False,15/16,,free transfer
8,283141,23004,29668,"Jul 1, 2014",False,14/15,,free transfer
9,283141,29730,23004,"Jul 1, 2013",False,13/14,,
10,283141,87010,29730,"Jul 1, 2012",False,12/13,,free transfer
0,116088,33,533,"Jul 6, 2023",False,23/24,€3.00m,€3.00m
1,116088,89,33,"Jul 1, 2021",False,21/22,€1.70m,€800k
2,116088,187,89,"Jul 1, 2020",False,20/21,€2.40m,€1.50m
3,116088,89,187,"Jun 30, 2020",False,19/20,€2.40m,End of loan
4,116088,187,89,"Jul 4, 2019",False,19/20,€400k,"Loan fee:<br /><i class=""normaler-text"">€400k</i>"
5,116088,26957,187,"Jul 1, 2018",False,18/19,€150k,free transfer
6,116088,7137,26957,"Jul 1, 2014",False,14/15,,free transfer
7,116088,1137,7137,"Jul 1, 2013",False,13/14,,free transfer
8,116088,9335,1137,"Jul 1, 2012",False,12/13,,
9,116088,10029,9335,"Jul 1, 2011",False,11/12,,free transfer
10,116088,21071,10029,"Jul 1, 2010",False,10/11,,
11,116088,91302,21071,"Jul 1, 2009",False,09/10,,free transfer
12,116088,91285,91302,"Jul 1, 2008",False,08/09,,
0,200041,50,34,"Jul 1, 2022",False,22/23,€150k,free transfer
1,200041,2589,50,"Aug 31, 2021",False,21/22,€150k,free transfer
