,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
1123,290017,Hassane Kamara,Left-Back,"Mar 5, 1994",30,Cote d'Ivoire,,"1,70m",left,"Aug 22, 2022",Watford FC,€5.00m,,"Returned after loan spell with Watford FC; date: Jun 30, 2023; fee: End of loan",€5.00m
1124,272812,Kingsley Ehizibue,Right-Back,"May 25, 1995",28,Netherlands,,"1,89m",right,"Aug 29, 2022",1.FC Köln,€2.50m,,,€2.50m
1125,323954,Walace,Defensive Midfield,"Apr 4, 1995",29,Brazil,,"1,88m",right,"Aug 12, 2019",: Ablöse €6.00m,€7.00m,,,€7.00m
1126,528833,Lazar Samardžić,Central Midfield,"Feb 24, 2002",22,Serbia,,"1,84m",left,"Aug 5, 2021",RB Leipzig,€20.00m,,,€20.00m
1127,268429,Sandi Lovric,Central Midfield,"Mar 28, 1998",26,Slovenia,,"1,80m",right,"Jul 1, 2022",FC Lugano,€9.00m,,,€9.00m
1128,555820,Martín Payero,Central Midfield,"Sep 11, 1998",25,Argentina,,"1,82m",right,"Sep 1, 2023",Middlesbrough FC,€4.50m,,"Joined from Middlesbrough FC; date: Sep 1, 2023; fee: €3.00m",€4.50m
1129,112302,Roberto Pereyra,Central Midfield,"Jan 7, 1991",33,Argentina,,"1,82m",both,"Sep 11, 2023",Without Club,€3.00m,Team captain,"Joined from Without Club; date: Sep 11, 2023; fee: -",€3.00m
1130,524010,Oier Zarraga,Central Midfield,"Jan 4, 1999",25,Spain,,"1,75m",right,"Jul 1, 2023",Athletic Bilbao,€2.70m,,"Joined from Athletic Bilbao; date: Jul 1, 2023; fee: free transfer",€2.70m
1131,586756,Festy Ebosele,Right Midfield,"Aug 2, 2002",21,Ireland,,"1,80m",right,"Jul 1, 2022",Derby County,€6.00m,,,€6.00m
1132,1009633,David Pejičić,Attacking Midfield,"Jun 14, 2007",16,Slovenia,,,right,"Jul 1, 2023",Udinese Primavera,€500k,,"Internal transfer: Udinese Primavera; date: Jul 1, 2023",€500k
1133,184892,Florian Thauvin,Right Winger,"Jan 26, 1993",31,France,,"1,81m",left,"Jan 31, 2023",Tigres UANL,€3.00m,,,€3.00m
1134,572265,Lorenzo Lucca,Centre-Forward,"Sep 10, 2000",23,Italy,,"2,01m",right,"Jul 7, 2023",Pisa Sporting Club,€8.00m,"Yellow card suspension - until Apr 8, 2024 - Serie A - 1 matchday","On loan from Pisa Sporting Club until Jun 30, 2024",€8.00m
1135,412366,Brenner,Centre-Forward,"Jan 16, 2000",24,Brazil,,"1,75m",right,"Jul 1, 2023",FC Cincinnati,€8.00m,unknown injury - Return unknown,"Joined from FC Cincinnati; date: Jul 1, 2023; fee: €10.00m",€8.00m
1136,295331,Isaac Success,Centre-Forward,"Jan 7, 1996",28,Nigeria,,"1,82m",right,"Aug 26, 2021",Watford FC,€3.50m,,,€3.50m
1137,412660,Keinan Davis,Centre-Forward,"Feb 13, 1998",26,England,,"1,89m",left,"Sep 1, 2023",Aston Villa,€3.00m,muscular problems - Return unknown,"Joined from Aston Villa; date: Sep 1, 2023; fee: €2.30m",€3.00m
1138,129476,Gerard Deulofeu,Centre-Forward,"Mar 13, 1994",30,Spain,,"1,77m",right,"Jan 30, 2021",Watford FC,€2.50m,Knee surgery - Return unknown,,€2.50m
1139,421873,Elia Caprile,Goalkeeper,"Aug 25, 2001",22,Italy,,"1,91m",right,"Jul 24, 2023",SSC Napoli,€5.50m,,"On loan from SSC Napoli until Jun 30, 2024",€5.50m
1140,301240,Samuele Perisan,Goalkeeper,"Aug 21, 1997",26,Italy,,"1,92m",left,"Jul 1, 2022",Pordenone Calcio,€600k,,,€600k
1141,77825,Etrit Berisha,Goalkeeper,"Mar 10, 1989",35,Albania,,"1,94m",left,"Aug 29, 2023",Torino FC,€500k,"Chest injury - Return expected on Apr 7, 2024","Joined from Torino FC; date: Aug 29, 2023; fee: ?",€500k
1142,278531,Sebastiano Luperto,Centre-Back,"Sep 6, 1996",27,Italy,,"1,91m",left,"Jul 1, 2023",SSC Napoli,€3.00m,Team captain,"Joined from SSC Napoli; date: Jul 1, 2023; fee: €2.50m",€3.00m
1143,435228,Ardian Ismajli,Centre-Back,"Sep 30, 1996",27,Albania,,"1,87m",right,"Aug 9, 2021",: Ablöse €2.00m,€3.00m,"unknown injury - Return expected on Apr 7, 2024",,€3.00m
1144,345458,Sebastian Walukiewicz,Centre-Back,"Apr 5, 2000",24,Poland,,"1,88m",right,"Jul 1, 2023",Cagliari Calcio,€2.50m,,"Joined from Cagliari Calcio; date: Jul 1, 2023; fee: €2.00m",€2.50m
1145,906160,Saba Goglichidze,Centre-Back,"Jun 25, 2004",19,Georgia,,"1,93m",right,"Jan 6, 2024",Torpedo Kutaisi,€300k,,"Joined as a winter arrival from: Torpedo Kutaisi; date: Jan 6, 2024; fee: €450k",€300k
1146,111347,Lorenzo Tonelli,Centre-Back,"Jan 17, 1990",34,Italy,,"1,83m",right,"Aug 27, 2021",UC Sampdoria,€200k,,,€200k
1147,336960,Giuseppe Pezzella,Left-Back,"Nov 29, 1997",26,Italy,,"1,87m",left,"Jul 31, 2023",Parma Calcio 1913,€2.20m,,"Joined from Parma Calcio 1913; date: Jul 31, 2023; fee: free transfer",€2.20m
1148,469211,Liberato Cacace,Left-Back,"Sep 27, 2000",23,New Zealand,,"1,83m",left,"Jul 1, 2022",Sint-Truidense VV,€2.00m,,,€2.00m
1149,309944,Tyronne Ebuehi,Right-Back,"Dec 16, 1995",28,Nigeria,,"1,87m",right,"Jul 5, 2022",SL Benfica B,€2.50m,Cruciate ligament tear - Return unknown,,€2.50m
1150,144143,Bartosz Bereszyński,Right-Back,"Jul 12, 1992",31,Poland,,"1,83m",right,"Aug 22, 2023",UC Sampdoria,€1.50m,,"On loan from UC Sampdoria until Jun 30, 2024",€1.50m
1151,197473,Alberto Grassi,Defensive Midfield,"Mar 7, 1995",29,Italy,,"1,83m",right,"Jul 1, 2023",Parma Calcio 1913,€1.80m,,"Joined from Parma Calcio 1913; date: Jul 1, 2023; fee: free transfer",€1.80m
1152,691482,Jacopo Fazzini,Central Midfield,"Mar 16, 2003",21,Italy,,"1,78m",right,"Jul 1, 2022",Empoli Primavera,€6.00m,,,€6.00m
1153,324377,Youssef Maleh,Central Midfield,"Aug 22, 1998",25,Morocco,,"1,79m",left,"Aug 31, 2023",US Lecce,€4.50m,,"On loan from US Lecce until Jun 30, 2024",€4.50m
1154,295183,Răzvan Marin,Central Midfield,"May 23, 1996",27,Romania,,"1,78m",right,"Jul 5, 2022",Cagliari Calcio,€2.50m,,"On loan from Cagliari Calcio until Jun 30, 2024",€2.50m
1155,387234,Szymon Żurkowski,Central Midfield,"Sep 25, 1997",26,Poland,,"1,85m",right,"Jan 9, 2024",Spezia Calcio,€2.50m,,"On loan from Spezia Calcio until Jun 30, 2024",€2.50m
1156,467994,Luca Belardinelli,Central Midfield,"Mar 14, 2001",23,Italy,,"1,90m",right,"Jul 1, 2021",Empoli Primavera,€1.50m,,"Returned after loan spell with FC Südtirol; date: Jun 30, 2023; fee: End of loan",€1.50m
1157,257751,Simone Bastoni,Central Midfield,"Nov 5, 1996",27,Italy,,"1,81m",left,"Sep 1, 2023",Spezia Calcio,€1.50m,,"On loan from Spezia Calcio until Jun 30, 2024",€1.50m
1158,203842,Viktor Kovalenko,Attacking Midfield,"Feb 14, 1996",28,Ukraine,,"1,82m",right,"Aug 25, 2023",Atalanta BC,€1.70m,,"On loan from Atalanta BC until Jun 30, 2024",€1.70m
1159,459151,Nicolò Cambiaghi,Left Winger,"Dec 28, 2000",23,Italy,,"1,73m",right,"Aug 4, 2022",Atalanta BC,€7.50m,,"On loan from Atalanta BC until Jun 30, 2024",€7.50m
1160,241076,Emmanuel Gyasi,Left Winger,"Jan 11, 1994",30,Ghana,,"1,81m",right,"Jul 21, 2023",Spezia Calcio,€2.00m,,"Joined from Spezia Calcio; date: Jul 21, 2023; fee: €2.00m",€2.00m
1161,550106,Matteo Cancellieri,Right Winger,"Feb 12, 2002",22,Italy,,"1,80m",left,"Aug 16, 2023",SS Lazio,€4.80m,,"On loan from SS Lazio until Jun 30, 2024",€4.80m
1162,157501,M'Baye Niang,Centre-Forward,"Dec 19, 1994",29,Senegal,,"1,88m",right,"Jan 31, 2024",Adana Demirspor,€2.70m,,"Joined as a winter arrival from: Adana Demirspor; date: Jan 31, 2024; fee: €250k",€2.70m
1163,931567,Stiven Shpendi,Centre-Forward,"May 19, 2003",20,Albania,,"1,81m",right,"Aug 5, 2023",Cesena FC,€2.00m,,"On loan from Cesena FC until Jun 30, 2025",€2.00m
1164,197751,Alberto Cerri,Centre-Forward,"Apr 16, 1996",27,Italy,,"1,94m",right,"Jan 19, 2024",Como 1907,€1.70m,,"On loan from Como 1907 until Jun 30, 2024",€1.70m
1165,84765,Francesco Caputo,Centre-Forward,"Aug 6, 1987",36,Italy,,"1,81m",right,"Jul 1, 2023",UC Sampdoria,€1.30m,,"Joined from UC Sampdoria; date: Jul 1, 2023; fee: €1.50m",€1.30m
1166,88683,Mattia Destro,Centre-Forward,"Mar 20, 1991",33,Italy,,"1,82m",right,"Jul 1, 2022",Genoa CFC,€800k,,,€800k
1167,338670,Mile Svilar,Goalkeeper,"Aug 27, 1999",24,Serbia,,"1,89m",right,"Jul 1, 2022",SL Benfica,€4.00m,,,€4.00m
1168,45026,Rui Patrício,Goalkeeper,"Feb 15, 1988",36,Portugal,,"1,90m",left,"Jul 13, 2021",Wolverhampton Wanderers,€2.00m,,,€2.00m
1169,581604,Pietro Boer,Goalkeeper,"May 12, 2002",21,Italy,,"1,93m",right,"Jul 1, 2021",Roma U19,€150k,,,€150k
1170,371149,Evan Ndicka,Centre-Back,"Aug 20, 1999",24,Cote d'Ivoire,,"1,92m",left,"Jul 1, 2023",Eintracht Frankfurt,€24.00m,"Yellow card suspension - until Apr 7, 2024 - Serie A - 1 matchday","Joined from Eintracht Frankfurt; date: Jul 1, 2023; fee: free transfer",€24.00m
1171,256448,Gianluca Mancini,Centre-Back,"Apr 17, 1996",27,Italy,,"1,90m",right,"Sep 1, 2020",Atalanta BC,€20.00m,,,€20.00m
1172,890290,Dean Huijsen,Centre-Back,"Apr 14, 2005",18,Spain,,"1,97m",both,"Jan 6, 2024",Juventus FC,€10.00m,,"On loan from Juventus FC until Jun 30, 2024",€10.00m
1173,246291,Diego Llorente,Centre-Back,"Aug 16, 1993",30,Spain,,"1,86m",right,"Jan 31, 2023",Leeds United,€8.00m,,"On loan from Leeds United until Jun 30, 2024",€8.00m
1174,103427,Chris Smalling,Centre-Back,"Nov 22, 1989",34,England,,"1,94m",right,"Oct 5, 2020",Manchester United,€3.50m,,,€3.50m
1175,277179,Angeliño,Left-Back,"Jan 4, 1997",27,Spain,,"1,71m",left,"Jan 30, 2024",RB Leipzig,€8.00m,,"On loan from RB Leipzig until Jun 30, 2024",€8.00m
1176,118689,Leonardo Spinazzola,Left-Back,"Mar 25, 1993",31,Italy,,"1,86m",right,"Jul 1, 2019",: Ablöse €29.50m,€4.00m,,,€4.00m
1177,369684,Rasmus Kristensen,Right-Back,"Jul 11, 1997",26,Denmark,,"1,87m",right,"Jul 14, 2023",Leeds United,€10.00m,muscular problems - Return unknown,"On loan from Leeds United until Jun 30, 2024",€10.00m
1178,205006,Rick Karsdorp,Right-Back,"Feb 11, 1995",29,Netherlands,,"1,84m",right,"Jul 1, 2017",Feyenoord Rotterdam,€7.00m,,,€7.00m
1179,251075,Zeki Çelik,Right-Back,"Feb 17, 1997",27,Türkiye,,"1,80m",right,"Jul 5, 2022",LOSC Lille,€6.00m,,,€6.00m
1180,199248,Bryan Cristante,Defensive Midfield,"Mar 3, 1995",29,Italy,,"1,86m",right,"Jul 1, 2019",Atalanta BC,€20.00m,,,€20.00m
1181,166237,Leandro Paredes,Defensive Midfield,"Jun 29, 1994",29,Argentina,,"1,80m",right,"Aug 16, 2023",Paris Saint-Germain,€8.00m,,"Joined from Paris Saint-Germain; date: Aug 16, 2023; fee: €2.50m",€8.00m
1182,562049,Edoardo Bove,Central Midfield,"May 16, 2002",21,Italy,,"1,81m",right,"Jul 1, 2021",Roma U19,€15.00m,,,€15.00m
1183,395693,Houssem Aouar,Central Midfield,"Jun 30, 1998",25,Algeria,,"1,75m",right,"Jul 1, 2023",Olympique Lyon,€13.00m,,"Joined from Olympique Lyon; date: Jul 1, 2023; fee: free transfer",€13.00m
1184,258027,Renato Sanches,Central Midfield,"Aug 18, 1997",26,Portugal,,"1,76m",right,"Aug 16, 2023",Paris Saint-Germain,€8.00m,,"On loan from Paris Saint-Germain until Jun 30, 2024",€8.00m
1185,550108,Nicola Zalewski,Left Midfield,"Jan 23, 2002",22,Poland,,"1,75m",both,"Jul 1, 2021",Roma U19,€12.00m,,,€12.00m
1186,286297,Lorenzo Pellegrini,Attacking Midfield,"Jun 19, 1996",27,Italy,,"1,86m",both,"Jul 1, 2017",: Ablöse €10.00m,€25.00m,Team captain,,€25.00m
1187,641537,Tommaso Baldanzi,Attacking Midfield,"Mar 23, 2003",21,Italy,,"1,70m",left,"Feb 1, 2024",FC Empoli,€15.00m,,"Joined as a winter arrival from: FC Empoli; date: Feb 1, 2024; fee: €10.00m",€15.00m
1188,94529,Stephan El Shaarawy,Left Winger,"Oct 27, 1992",31,Italy,,"1,78m",right,"Jan 30, 2021",Shanghai Shenhua,€5.00m,,,€5.00m
1189,206050,Paulo Dybala,Second Striker,"Nov 15, 1993",30,Argentina,,"1,77m",left,"Jul 20, 2022",Juventus FC,€25.00m,,,€25.00m
1190,331726,Tammy Abraham,Centre-Forward,"Oct 2, 1997",26,England,,"1,94m",right,"Aug 17, 2021",Chelsea FC,€35.00m,,,€35.00m
1191,96341,Romelu Lukaku,Centre-Forward,"May 13, 1993",30,Belgium,,"1,91m",left,"Aug 30, 2023",Chelsea FC,€30.00m,,"On loan from Chelsea FC until Jun 30, 2024",€30.00m
1192,180337,Sardar Azmoun,Centre-Forward,"Jan 1, 1995",29,Iran,,"1,86m",both,"Aug 26, 2023",Bayer 04 Leverkusen,€10.00m,"Knee injury - Return expected on Apr 21, 2024","On loan from Bayer 04 Leverkusen until Jun 30, 2024",€10.00m
1193,240414,Alex Meret,Goalkeeper,"Mar 22, 1997",27,Italy,,"1,90m",left,"Jul 1, 2019",Udinese Calcio,€15.00m,,,€15.00m
1194,244192,Pierluigi Gollini,Goalkeeper,"Mar 18, 1995",29,Italy,,"1,94m",right,"Jan 25, 2023",Atalanta BC,€4.50m,,"On loan from Atalanta BC until Jun 30, 2024",€4.50m
1195,250683,Nikita Contini,Goalkeeper,"May 21, 1996",27,Italy,,"1,90m",right,"Jul 1, 2015",Napoli Primavera,€500k,,"Returned after loan spell with LFA Reggio Calabria; date: Jun 30, 2023; fee: End of loan",€500k
1196,555557,Hubert Idasiak,Goalkeeper,"Feb 3, 2002",22,Poland,,"1,88m",right,"Jul 1, 2022",Napoli Primavera,€150k,,,€150k
1197,257732,Amir Rrahmani,Centre-Back,"Feb 24, 1994",30,Kosovo,,"1,92m",right,"Jan 20, 2020",: Ablöse €14.20m,€20.00m,,,€20.00m
1198,735568,Natan,Centre-Back,"Feb 6, 2001",23,Brazil,,"1,88m",left,"Aug 7, 2023",Red Bull Bragantino,€13.00m,,"Joined from Red Bull Bragantino; date: Aug 7, 2023; fee: €10.00m",€13.00m
1199,367284,Leo Østigård,Centre-Back,"Nov 28, 1999",24,Norway,,"1,82m",right,"Jul 18, 2022",Brighton & Hove Albion,€8.00m,,,€8.00m
1200,121985,Juan Jesus,Centre-Back,"Jun 10, 1991",32,Brazil,,"1,85m",left,"Aug 18, 2021",AS Roma,€3.00m,,,€3.00m
1201,376514,Mathías Olivera,Left-Back,"Oct 31, 1997",26,Uruguay,,"1,85m",left,"Jul 1, 2022",Getafe CF,€17.00m,,,€17.00m
1202,87884,Mário Rui,Left-Back,"May 27, 1991",32,Portugal,,"1,68m",left,"Jan 3, 2018",AS Roma,€4.00m,,,€4.00m
1203,169880,Giovanni Di Lorenzo,Right-Back,"Aug 4, 1993",30,Italy,,"1,83m",right,"Jul 1, 2019",: Ablöse €9.80m,€18.00m,Team captain,,€18.00m
1204,250153,Pasquale Mazzocchi,Right-Back,"Jul 27, 1995",28,Italy,,"1,83m",right,"Jan 5, 2024",US Salernitana 1919,€4.00m,,"Joined as a winter arrival from: US Salernitana 1919; date: Jan 5, 2024; fee: €3.00m",€4.00m
1205,192735,Stanislav Lobotka,Defensive Midfield,"Nov 25, 1994",29,Slovakia,,"1,68m",right,"Jan 15, 2020",Celta de Vigo,€30.00m,,,€30.00m
1206,168157,Leander Dendoncker,Defensive Midfield,"Apr 15, 1995",28,Belgium,,"1,88m",right,"Jan 26, 2024",Aston Villa,€9.00m,,"On loan from Aston Villa until Jun 30, 2024",€9.00m
1207,82070,Diego Demme,Defensive Midfield,"Nov 21, 1991",32,Germany,,"1,70m",right,"Jan 11, 2020",: Ablöse €10.25m,€1.00m,,,€1.00m
1208,354361,Frank Anguissa,Central Midfield,"Nov 16, 1995",28,Cameroon,,"1,84m",right,"Jul 1, 2022",Fulham FC,€30.00m,,,€30.00m
1209,181136,Piotr Zieliński,Central Midfield,"May 20, 1994",29,Poland,,"1,80m",both,"Aug 4, 2016",Udinese Calcio,€25.00m,,"Joining: Without Club; date: Jul 1, 2024; fee: -",€25.00m
1210,468066,Jens Cajuste,Central Midfield,"Aug 10, 1999",24,Sweden,,"1,88m",right,"Aug 10, 2023",Stade Reims,€10.00m,,"Joined from Stade Reims; date: Aug 10, 2023; fee: €12.00m",€10.00m
1211,513245,Jesper Lindstrøm,Attacking Midfield,"Feb 29, 2000",24,Denmark,,"1,82m",right,"Aug 29, 2023",Eintracht Frankfurt,€25.00m,,"Joined from Eintracht Frankfurt; date: Aug 29, 2023; fee: €30.00m",€25.00m
1212,391065,Hamed Junior Traorè,Attacking Midfield,"Feb 16, 2000",24,Cote d'Ivoire,,"1,77m",right,"Jan 17, 2024",AFC Bournemouth,€18.00m,,"On loan from AFC Bournemouth until Jun 30, 2024",€18.00m
1213,502670,Khvicha Kvaratskhelia,Left Winger,"Feb 12, 2001",23,Georgia,,"1,83m",both,"Jul 1, 2022",Dinamo Batumi,€80.00m,,,€80.00m
1214,165895,Matteo Politano,Right Winger,"Aug 3, 1993",30,Italy,,"1,71m",left,"Jul 1, 2021",Inter Milan,€15.00m,,,€15.00m
1215,358032,Cyril Ngonge,Right Winger,"May 26, 2000",23,Belgium,,"1,80m",left,"Jan 19, 2024",Hellas Verona,€12.00m,"Muscle contusion - Return expected on Apr 7, 2024","Joined as a winter arrival from: Hellas Verona; date: Jan 19, 2024; fee: €18.00m",€12.00m
1216,405885,Giacomo Raspadori,Second Striker,"Feb 18, 2000",24,Italy,,"1,72m",right,"Jul 1, 2023",US Sassuolo,€28.00m,,"Joined from US Sassuolo; date: Jul 1, 2023; fee: €26.00m",€28.00m
1217,401923,Victor Osimhen,Centre-Forward,"Dec 29, 1998",25,Nigeria,,"1,86m",right,"Sep 1, 2020",LOSC Lille,€110.00m,,,€110.00m
1218,282388,Giovanni Simeone,Centre-Forward,"Jul 5, 1995",28,Argentina,,"1,80m",right,"Jul 1, 2023",Hellas Verona,€13.00m,,"Joined from Hellas Verona; date: Jul 1, 2023; fee: €12.00m",€13.00m
1219,238537,Wladimiro Falcone,Goalkeeper,"Apr 12, 1995",28,Italy,,"1,95m",right,"Jul 27, 2023",UC Sampdoria,€5.00m,,"Joined from UC Sampdoria; date: Jul 27, 2023; fee: €4.00m",€5.00m
1220,451154,Federico Brancolini,Goalkeeper,"Jul 14, 2001",22,Italy,,"1,92m",right,"Jul 1, 2022",ACF Fiorentina,€200k,,,€200k
1221,667640,Alexandru Borbei,Goalkeeper,"Jun 27, 2003",20,Romania,,"1,86m",right,"Jul 1, 2022",Lecce Primavera,€150k,,,€150k
1222,712911,Jasper Samooja,Goalkeeper,"Jul 21, 2003",20,Finland,,"1,93m",right,"Jul 1, 2022",FC Honka II,€75k,,,€75k
1223,351955,Federico Baschirotto,Centre-Back,"Sep 20, 1996",27,Italy,,"1,87m",right,"Jul 12, 2022",Ascoli Calcio,€7.00m,,,€7.00m
1224,282144,Marin Pongracic,Centre-Back,"Sep 11, 1997",26,Croatia,,"1,93m",right,"Jul 1, 2023",VfL Wolfsburg,€6.00m,,"Joined from VfL Wolfsburg; date: Jul 1, 2023; fee: €1.60m",€6.00m
1225,325924,Ahmed Touba,Centre-Back,"Mar 13, 1998",26,Algeria,,"1,90m",left,"Aug 27, 2023",Basaksehir FK,€2.00m,,"On loan from Basaksehir FK until Jun 30, 2024",€2.00m
1226,163647,Kastriot Dermaku,Centre-Back,"Jan 15, 1992",32,Albania,,"1,94m",right,"Aug 30, 2021",Parma Calcio 1913,€300k,"Cruciate ligament injury - Return expected on Jun 30, 2024",,€300k
1227,926952,Patrick Dorgu,Left-Back,"Oct 26, 2004",19,Denmark,,"1,85m",left,"Jul 1, 2023",FC Nordsjaelland U19,€7.00m,,"Joined from FC Nordsjaelland U19; date: Jul 1, 2023; fee: €200k",€7.00m
1228,392516,Antonino Gallo,Left-Back,"Jan 5, 2000",24,Italy,,"1,83m",left,"Jul 25, 2019",: Ablöse free transfer,€3.00m,,,€3.00m
1229,569387,Valentin Gendrey,Right-Back,"Jun 21, 2000",23,France,,"1,79m",right,"Jul 29, 2021",: Ablöse €300k,€4.50m,,,€4.50m
1230,240219,Lorenzo Venuti,Right-Back,"Apr 12, 1995",28,Italy,,"1,79m",right,"Jul 14, 2023",ACF Fiorentina,€1.50m,,"Joined from ACF Fiorentina; date: Jul 14, 2023; fee: free transfer",€1.50m
1231,442703,Ylber Ramadani,Defensive Midfield,"Apr 12, 1996",27,Albania,,"1,85m",right,"Aug 4, 2023",Aberdeen FC,€3.80m,,"Joined from Aberdeen FC; date: Aug 4, 2023; fee: €1.20m",€3.80m
1232,236041,Alexis Blin,Defensive Midfield,"Sep 16, 1996",27,France,,"1,84m",right,"Jul 1, 2021",: Ablöse €300k,€2.50m,Team captain,,€2.50m
1233,692209,Joan González,Central Midfield,"Feb 1, 2002",22,Spain,,"1,90m",right,"Jul 1, 2022",Lecce Primavera,€5.00m,,,€5.00m
1234,911328,Mohamed Kaba,Central Midfield,"Oct 27, 2001",22,France,,"1,85m",right,"Aug 14, 2023",Valenciennes FC,€3.50m,"Cruciate ligament injury - Return expected on Jun 30, 2024","Joined from Valenciennes FC; date: Aug 14, 2023; fee: €3.00m",€3.50m
1235,418571,Hamza Rafia,Central Midfield,"Apr 2, 1999",25,Tunisia,,"1,81m",right,"Jul 18, 2023",Delfino Pescara 1936,€1.50m,,"Joined from Delfino Pescara 1936; date: Jul 18, 2023; fee: €800k",€1.50m
1236,671542,Daniel Samek,Central Midfield,"Feb 19, 2004",20,Czech Republic,,"1,84m",right,"Jul 30, 2022",SK Slavia Prague,€1.50m,,,€1.50m
1237,583046,Medon Berisha,Central Midfield,"Oct 21, 2003",20,Albania,,"1,86m",right,"Jul 1, 2022",Lecce Primavera,€500k,,,€500k
1238,399543,Rémi Oudin,Attacking Midfield,"Nov 18, 1996",27,France,,"1,86m",left,"Aug 28, 2023",FC Girondins Bordeaux,€3.50m,,"Joined from FC Girondins Bordeaux; date: Aug 28, 2023; fee: €1.00m",€3.50m
1239,545538,Lameck Banda,Left Winger,"Jan 29, 2001",23,Zambia,,"1,69m",right,"Aug 4, 2022",Maccabi Petah Tikva,€6.00m,,,€6.00m
1240,82048,Nicola Sansone,Left Winger,"Sep 10, 1991",32,Italy,,"1,74m",right,"Sep 11, 2023",Without Club,€1.20m,,"Joined from Without Club; date: Sep 11, 2023; fee: -",€1.20m
1241,300532,Pontus Almqvist,Right Winger,"Jul 10, 1999",24,Sweden,,"1,83m",left,"Jul 1, 2023",FK Rostov,€3.00m,,"On loan from FK Rostov until Jun 30, 2024",€3.00m
1242,674806,Santiago Pierotti,Right Winger,"Apr 3, 2001",23,Argentina,,"1,89m",right,"Jan 16, 2024",CA Colón,€2.50m,,"Joined as a winter arrival from: CA Colón; date: Jan 16, 2024; fee: €1.20m",€2.50m
1243,709985,Jeppe Corfitzen,Right Winger,"Dec 29, 2004",19,Denmark,,"1,79m",left,"Jul 1, 2023",Lecce Primavera,€400k,"Inner ligament injury - Return expected on Apr 15, 2024","Internal transfer: Lecce Primavera; date: Jul 1, 2023",€400k
1244,434433,Nikola Krstovic,Centre-Forward,"Apr 5, 2000",24,Montenegro,,"1,85m",right,"Aug 18, 2023",DAC Dunajska Streda,€5.00m,,"Joined from DAC Dunajska Streda; date: Aug 18, 2023; fee: €3.90m",€5.00m
1245,432092,Roberto Piccoli,Centre-Forward,"Jan 27, 2001",23,Italy,,"1,90m",right,"Aug 31, 2023",Atalanta BC,€3.50m,,"On loan from Atalanta BC until Jun 30, 2024",€3.50m
1246,731525,Rareș Burnete,Centre-Forward,"Jan 31, 2004",20,Romania,,"1,85m",right,"Jul 1, 2023",Lecce Primavera,€700k,,"Internal transfer: Lecce Primavera; date: Jul 1, 2023",€700k
1247,79045,Jeroen Zoet,Goalkeeper,"Jan 6, 1991",33,Netherlands,,"1,89m",right,"Sep 8, 2020",PSV Eindhoven,€400k,,,€400k
1248,504825,Gian Marco Crespi,Goalkeeper,"Jun 28, 2001",22,Italy,,"1,89m",right,"Jan 18, 2024",Juventus Next Gen,€100k,,"Joined as a winter arrival from: Juventus Next Gen; date: Jan 18, 2024; fee: free transfer",€100k
1249,602299,Petar Zovko,Goalkeeper,"Mar 25, 2002",22,Bosnia-Herzegovina,,"1,92m",left,"Jul 12, 2021",Sampdoria Primavera,€100k,,,€100k
1250,292772,Dimitrios Nikolaou,Centre-Back,"Aug 13, 1998",25,Greece,,"1,88m",left,"Aug 9, 2021",FC Empoli,€2.40m,Team captain,,€2.40m
1251,386967,Przemysław Wiśniewski,Centre-Back,"Jul 27, 1998",25,Poland,,"1,95m",right,"Jan 25, 2023",Venezia FC,€2.20m,Cruciate ligament injury - Return unknown,,€2.20m
1252,279079,Lukas Mühl,Centre-Back,"Jan 27, 1997",27,Germany,,"1,89m",right,"Aug 4, 2023",Austria Vienna,€1.10m,,"Joined from Austria Vienna; date: Aug 4, 2023; fee: free transfer",€1.10m
1253,372809,Petko Hristov,Centre-Back,"Mar 1, 1999",25,Bulgaria,,"1,91m",right,"Jul 5, 2021",: Ablöse free transfer,€750k,,"Returned after loan spell with Venezia FC; date: Jun 30, 2023; fee: End of loan",€750k
1254,502669,Iva Gelashvili,Centre-Back,"Apr 8, 2001",22,Georgia,,"1,91m",right,"Aug 23, 2023",Dinamo Batumi,€450k,,"On loan from Dinamo Batumi until Jun 30, 2024",€450k
1255,632831,Nicolò Bertola,Centre-Back,"Mar 23, 2003",21,Italy,,"1,92m",right,"Jul 1, 2021",: Ablöse -,€300k,,"Returned after loan spell with Aquila Montevarchi 1902; date: Jun 30, 2023; fee: End of loan",€300k
1256,872170,Gregorio Tanco,Centre-Back,"Oct 18, 1999",24,Argentina,,"1,86m",right,"Jan 30, 2024",CA Banfield,€125k,,"Joined as a winter arrival from: CA Banfield; date: Jan 30, 2024; fee: free transfer",€125k
1257,268178,Arkadiusz Reca,Left-Back,"Jun 17, 1995",28,Poland,,"1,87m",left,"Jul 1, 2022",Atalanta BC,€1.70m,Adductor injury - Return unknown,,€1.70m
1258,461906,João Moutinho,Left-Back,"Jan 12, 1998",26,Portugal,,"1,83m",left,"Jan 2, 2023",Orlando City SC,€800k,,,€800k
1259,686693,Roko Jureskin,Left-Back,"Sep 29, 2000",23,Croatia,,"1,88m",left,"Jan 31, 2024",Pisa Sporting Club,€300k,,"On loan from Pisa Sporting Club until Jun 30, 2024",€300k
