,id,from,to,date,upcoming,season,marketValue,fee
6,282727,2464,131,"Jul 1, 2020",False,20/21,€900k,
7,282727,2470,2464,"Jul 1, 2018",False,18/19,€300k,
8,282727,39813,2470,"Jul 1, 2016",False,16/17,,
9,282727,14321,39813,"Jul 1, 2015",False,15/16,,
10,282727,70295,14321,"Jul 1, 2014",False,14/15,,
11,282727,25625,70295,"Jul 1, 2012",False,12/13,,?
0,658269,366,16795,"Jun 30, 2024",True,23/24,€1.20m,End of loan
1,658269,16795,366,"Aug 16, 2023",False,23/24,€1.20m,loan transfer
2,658269,13222,16795,"Aug 10, 2022",False,22/23,€1.00m,€1.50m
3,658269,171,13222,"Sep 1, 2020",False,20/21,€100k,€130k
4,658269,11646,171,"Aug 1, 2019",False,19/20,,
5,658269,14744,11646,"Jul 1, 2018",False,18/19,,
0,226261,3302,366,"Jul 21, 2023",False,23/24,€1.20m,free transfer
1,226261,2865,3302,"Jul 4, 2018",False,18/19,€500k,free transfer
2,226261,1532,2865,"Jun 30, 2018",False,17/18,€500k,End of loan
3,226261,2865,1532,"Aug 30, 2017",False,17/18,€150k,loan transfer
4,226261,3708,2865,"Jul 1, 2014",False,14/15,,?
5,226261,10980,3708,"Jul 12, 2013",False,13/14,€200k,free transfer
6,226261,28869,10980,"Jul 1, 2011",False,11/12,,
0,327126,2784,366,"Jun 30, 2021",False,20/21,€1.20m,End of loan
1,327126,366,2784,"Sep 7, 2020",False,20/21,€1.20m,loan transfer
2,327126,265,366,"Jul 31, 2020",False,19/20,€1.20m,End of loan
3,327126,366,265,"Jan 13, 2020",False,19/20,€1.50m,loan transfer
4,327126,7078,366,"Jul 1, 2017",False,17/18,€250k,
5,327126,11674,7078,"Jul 1, 2013",False,13/14,,
6,327126,14746,11674,"Jul 1, 2011",False,11/12,,
0,631055,7078,366,"Jul 1, 2023",False,23/24,€100k,
1,631055,5649,7078,"Jul 1, 2022",False,22/23,€100k,free transfer
2,631055,12318,5649,"Jul 1, 2019",False,19/20,,
3,631055,70825,12318,"Jul 1, 2018",False,18/19,,
4,631055,25260,70825,"Jul 1, 2017",False,17/18,,
0,587520,366,51828,"Jun 30, 2024",True,23/24,€6.50m,End of loan
1,587520,51828,366,"Jan 25, 2024",False,23/24,€6.50m,loan transfer
2,587520,447,51828,"Jan 31, 2023",False,22/23,€5.00m,€6.50m
3,587520,11032,447,"Feb 1, 2021",False,20/21,,
4,587520,36344,11032,"Jul 1, 2019",False,19/20,,
5,587520,36360,36344,"Jul 1, 2017",False,17/18,,
6,587520,43666,36360,"Jan 17, 2011",False,10/11,,?
0,624942,366,398,"Jun 30, 2024",True,23/24,€2.50m,End of loan
1,624942,398,366,"Jul 17, 2023",False,23/24,€2.50m,loan transfer
2,624942,2497,398,"Jun 30, 2023",False,22/23,€2.50m,End of loan
3,624942,398,2497,"Jan 25, 2023",False,22/23,€2.50m,loan transfer
4,624942,1103,398,"Jan 24, 2023",False,22/23,€2.50m,End of loan
5,624942,398,1103,"Aug 23, 2022",False,22/23,€2.80m,"Loan fee:<br /><i class=""normaler-text"">€330k</i>"
6,624942,12816,398,"Jul 1, 2021",False,21/22,€800k,
7,624942,39813,12816,"Aug 1, 2019",False,19/20,,€6.00m
8,624942,14737,39813,"Jul 1, 2018",False,18/19,,?
9,624942,65274,14737,"Jul 1, 2017",False,17/18,,?
0,281404,631,366,"Sep 1, 2022",False,22/23,€7.00m,€500k
1,281404,614,631,"Jan 13, 2022",False,21/22,€7.00m,End of loan
2,281404,631,614,"Aug 18, 2021",False,21/22,€10.00m,"Loan fee:<br /><i class=""normaler-text"">€500k</i>"
3,281404,16795,631,"Jun 30, 2021",False,20/21,€10.00m,End of loan
4,281404,631,16795,"Sep 8, 2020",False,20/21,€9.50m,loan transfer
5,281404,3709,631,"Jun 30, 2020",False,19/20,€9.50m,End of loan
6,281404,631,3709,"Sep 2, 2019",False,19/20,€10.00m,loan transfer
7,281404,762,631,"May 31, 2019",False,18/19,€10.00m,End of loan
8,281404,631,762,"Jan 23, 2018",False,17/18,€7.00m,loan transfer
9,281404,1010,631,"Dec 12, 2016",False,16/17,€8.00m,End of loan
10,281404,631,1010,"Aug 30, 2016",False,16/17,€8.00m,loan transfer
11,281404,2462,631,"Aug 22, 2015",False,15/16,€6.00m,€8.00m
12,281404,14702,2462,"Jul 1, 2013",False,13/14,,
13,281404,15029,14702,"Jan 1, 2013",False,12/13,,
0,339820,366,237,"Jun 30, 2024",True,23/24,€1.50m,End of loan
1,339820,237,366,"Feb 1, 2024",False,23/24,€1.50m,loan transfer
2,339820,3709,237,"Jul 1, 2021",False,21/22,€4.00m,€3.00m
3,339820,237,3709,"Jun 30, 2021",False,20/21,€4.00m,End of loan
4,339820,3709,237,"Oct 5, 2020",False,20/21,€2.40m,loan transfer
5,339820,13,3709,"Aug 10, 2017",False,17/18,€1.00m,€3.00m
6,339820,648,13,"Jun 30, 2017",False,16/17,€1.00m,End of loan
7,339820,13,648,"Aug 28, 2016",False,16/17,,loan transfer
8,339820,3679,13,"Jul 1, 2016",False,16/17,,
9,339820,31506,3679,"Jul 1, 2015",False,15/16,,
10,339820,14746,31506,"Jul 1, 2014",False,14/15,,free transfer
0,221311,337,366,"Jul 1, 2022",False,22/23,€800k,€100k
1,221311,366,337,"Jun 30, 2022",False,21/22,€800k,End of loan
2,221311,337,366,"Jan 31, 2022",False,21/22,€800k,loan transfer
3,221311,1531,337,"Aug 27, 2020",False,20/21,€650k,free transfer
4,221311,1532,1531,"Jul 1, 2018",False,18/19,€300k,€150k
5,221311,1531,1532,"Jun 30, 2018",False,17/18,€300k,End of loan
6,221311,1532,1531,"Aug 4, 2017",False,17/18,€300k,loan transfer
7,221311,3302,1532,"Jul 1, 2017",False,17/18,€300k,free transfer
8,221311,1532,3302,"Jun 30, 2017",False,16/17,€300k,End of loan
9,221311,3302,1532,"Jan 18, 2017",False,16/17,€300k,loan transfer
10,221311,11986,3302,"Jul 1, 2015",False,15/16,€400k,
11,221311,3679,11986,"Jul 9, 2014",False,14/15,,free transfer
12,221311,666,3679,"Jul 1, 2011",False,11/12,,free transfer
13,221311,21638,666,"Jul 1, 2010",False,10/11,,
14,221311,21351,21638,"Jul 1, 2009",False,09/10,,
0,481084,1049,366,"Aug 29, 2023",False,23/24,€2.50m,€1.80m
1,481084,366,1049,"Aug 25, 2021",False,21/22,€3.50m,€8.50m
2,481084,13222,366,"Jun 30, 2020",False,19/20,€650k,End of loan
3,481084,366,13222,"Aug 30, 2019",False,19/20,€400k,loan transfer
4,481084,7078,366,"Aug 29, 2019",False,19/20,€400k,
5,481084,15064,7078,"Jul 23, 2019",False,19/20,€400k,€500k
6,481084,24420,15064,"May 9, 2019",False,18/19,€400k,free transfer
7,481084,52109,24420,"Jul 18, 2017",False,17/18,€100k,
8,481084,8733,52109,"Jul 17, 2017",False,17/18,€100k,free transfer
9,481084,52109,8733,"Jun 30, 2017",False,16/17,€100k,End of loan
10,481084,8733,52109,"Aug 1, 2016",False,16/17,,loan transfer
11,481084,37061,8733,"Jun 30, 2016",False,15/16,,End of loan
12,481084,8733,37061,"Aug 1, 2015",False,15/16,,loan transfer
13,481084,15064,8733,"Jan 1, 2015",False,14/15,,?
0,166683,1108,366,"Sep 1, 2023",False,23/24,€1.00m,?
1,166683,367,1108,"Jun 30, 2022",False,21/22,€1.20m,End of loan
2,166683,1108,367,"Jan 31, 2022",False,21/22,€1.20m,loan transfer
3,166683,12321,1108,"Aug 20, 2021",False,21/22,€1.50m,€1.15m
4,166683,515,12321,"Oct 9, 2020",False,20/21,€700k,
5,166683,157,515,"Oct 5, 2020",False,20/21,€700k,
6,166683,14589,157,"Jul 31, 2020",False,19/20,€700k,End of loan
7,166683,157,14589,"Jan 5, 2020",False,19/20,€1.00m,loan transfer
8,166683,475,157,"Jun 30, 2019",False,18/19,€1.20m,End of loan
9,166683,157,475,"Jan 25, 2019",False,18/19,€1.20m,loan transfer
10,166683,3508,157,"Jan 24, 2019",False,18/19,€1.20m,End of loan
11,166683,157,3508,"Aug 13, 2018",False,18/19,€2.20m,loan transfer
12,166683,1245,157,"Jul 2, 2017",False,17/18,€3.00m,€3.85m
13,166683,714,1245,"Jul 1, 2017",False,17/18,€3.00m,€2.30m
14,166683,1245,714,"Jun 30, 2017",False,16/17,€3.00m,End of loan
15,166683,714,1245,"Jul 11, 2016",False,16/17,€200k,"Loan fee:<br /><i class=""normaler-text"">€200k</i>"
16,166683,10773,714,"Jul 1, 2015",False,14/15,€200k,
17,166683,630,10773,"Jun 30, 2015",False,14/15,€200k,End of loan
18,166683,10773,630,"Mar 28, 2015",False,14/15,,loan transfer
19,166683,9478,10773,"Jul 1, 2013",False,13/14,,
20,166683,12896,9478,"Jan 1, 2012",False,11/12,,free transfer
21,166683,39813,12896,"Jul 1, 2011",False,11/12,,?
22,166683,14321,39813,"Jul 1, 2010",False,10/11,,
23,166683,70295,14321,"Jul 1, 2009",False,09/10,,
0,18644,515,366,"Feb 8, 2024",False,23/24,€800k,
1,18644,2687,515,"Feb 1, 2024",False,23/24,€800k,
2,18644,5432,2687,"Aug 4, 2020",False,20/21,€1.60m,free transfer
3,18644,114,5432,"Sep 18, 2018",False,18/19,€2.00m,free transfer
4,18644,1049,114,"Aug 4, 2017",False,17/18,€7.50m,€2.50m
5,18644,641,1049,"Jun 30, 2017",False,16/17,€7.50m,End of loan
6,18644,1049,641,"Jul 20, 2016",False,16/17,€7.50m,loan transfer
7,18644,281,1049,"Jul 1, 2015",False,15/16,€18.00m,€28.00m
8,18644,1049,281,"Jun 30, 2015",False,14/15,€22.00m,End of loan
9,18644,281,1049,"Sep 1, 2014",False,14/15,€24.00m,loan transfer
10,18644,368,281,"Jul 17, 2013",False,13/14,€20.00m,€25.00m
11,18644,418,368,"Aug 21, 2009",False,09/10,€12.00m,€15.00m
12,18644,3302,418,"Jul 1, 2009",False,09/10,€12.00m,€5.00m
13,18644,6767,3302,"Jul 1, 2007",False,07/08,€1.00m,€3.00m
14,18644,367,6767,"Jul 1, 2005",False,05/06,,free transfer
15,18644,15080,367,"Jul 1, 2004",False,04/05,,
16,18644,20201,15080,"Jul 1, 2003",False,03/04,,
0,716163,7078,366,"Jul 1, 2023",False,23/24,€300k,
1,716163,11596,7078,"Jul 28, 2022",False,22/23,€150k,free transfer
2,716163,2929,11596,"Jun 30, 2022",False,21/22,€150k,End of loan
3,716163,11596,2929,"Aug 19, 2021",False,21/22,,loan transfer
4,716163,17676,11596,"Jul 1, 2021",False,21/22,,
5,716163,70300,17676,"Jul 1, 2020",False,20/21,,
6,716163,60612,70300,"Jul 1, 2019",False,19/20,,?
0,108390,631,418,"Aug 9, 2018",False,18/19,€65.00m,€35.00m
1,108390,13,631,"Jun 30, 2014",False,13/14,€25.00m,End of loan
2,108390,631,13,"Jul 27, 2011",False,11/12,€4.00m,"Loan fee:<br /><i class=""normaler-text"">€1.20m</i>"
3,108390,1184,631,"Jul 26, 2011",False,11/12,€4.00m,€8.95m
4,108390,3494,1184,"Jul 1, 2009",False,09/10,€50k,
5,108390,49393,3494,"Jul 1, 2008",False,08/09,,
6,108390,34282,49393,"Jul 1, 2007",False,07/08,,
0,404839,2497,418,"Jul 21, 2020",False,19/20,€2.70m,End of loan
1,404839,418,2497,"Jan 15, 2020",False,19/20,€3.00m,loan transfer
2,404839,366,418,"Jan 14, 2020",False,19/20,€3.00m,End of loan
3,404839,418,366,"Aug 13, 2019",False,19/20,€7.50m,loan transfer
4,404839,1244,418,"Jun 30, 2019",False,18/19,€7.50m,End of loan
5,404839,418,1244,"Aug 27, 2018",False,18/19,€8.50m,loan transfer
6,404839,10690,418,"Jul 1, 2018",False,18/19,€3.50m,€8.50m
7,404839,339,10690,"Jul 6, 2017",False,17/18,€700k,?
8,404839,14280,339,"Jul 1, 2016",False,16/17,,
9,404839,15680,14280,"Jul 1, 2015",False,15/16,,?
0,192279,418,631,"Jun 30, 2024",True,23/24,€12.00m,End of loan
1,192279,631,418,"Aug 14, 2023",False,23/24,€18.00m,"Loan fee:<br /><i class=""normaler-text"">€1.00m</i>"
2,192279,621,631,"Aug 8, 2018",False,18/19,€20.00m,€80.00m
3,192279,366,621,"Jun 30, 2016",False,15/16,€1.50m,End of loan
4,192279,621,366,"Jul 20, 2015",False,15/16,€1.00m,loan transfer
5,192279,4032,621,"Jun 30, 2015",False,14/15,€1.00m,End of loan
6,192279,621,4032,"Jan 5, 2015",False,14/15,€1.00m,loan transfer
7,192279,6688,621,"Jul 1, 2014",False,14/15,€500k,
8,192279,6665,6688,"Jan 31, 2013",False,12/13,€500k,
9,192279,28860,6665,"Jan 1, 2012",False,11/12,,
10,192279,107198,28860,"Jan 1, 2011",False,10/11,,
11,192279,14733,107198,"Jul 1, 2010",False,10/11,,
0,401530,720,418,"Jul 1, 2019",False,19/20,€50.00m,€50.00m
1,401530,585,720,"Aug 7, 2018",False,18/19,€8.00m,€7.00m
2,401530,14708,585,"Jan 1, 2017",False,16/17,,
3,401530,14679,14708,"Jan 1, 2016",False,15/16,,
0,59016,27,418,"Jul 1, 2021",False,21/22,€55.00m,free transfer
1,59016,533,27,"Jun 30, 2011",False,10/11,€5.00m,End of loan
2,59016,27,533,"Jan 1, 2011",False,10/11,€2.00m,loan transfer
3,59016,28,27,"Jul 1, 2010",False,10/11,€1.00m,
4,59016,1462,28,"Jul 1, 2009",False,09/10,€200k,
5,59016,4383,1462,"Jul 31, 2008",False,08/09,€200k,€150k
6,59016,6611,4383,"Jan 1, 2008",False,07/08,,
7,59016,42818,6611,"Jul 1, 2007",False,07/08,,
8,59016,10198,42818,"Jan 1, 2007",False,06/07,,
9,59016,32276,10198,"Sep 9, 2002",False,02/03,,free transfer
0,86202,631,418,"Jul 1, 2022",False,22/23,€40.00m,free transfer
1,86202,12,631,"Jul 9, 2017",False,17/18,€25.00m,€35.00m
2,86202,79,12,"Jul 1, 2016",False,16/17,€12.00m,€9.00m
3,86202,12,79,"Jun 30, 2016",False,15/16,€12.00m,End of loan
4,86202,79,12,"Aug 19, 2015",False,15/16,€10.00m,"Loan fee:<br /><i class=""normaler-text"">€4.00m</i>"
5,86202,102,79,"Jul 1, 2012",False,12/13,€500k,
6,86202,2517,102,"Jul 1, 2011",False,11/12,,
7,86202,1464,2517,"Feb 1, 2011",False,10/11,,free transfer
8,86202,21055,1464,"Jul 1, 2010",False,10/11,,
9,86202,39378,21055,"Jul 1, 2008",False,08/09,,free transfer
10,86202,47327,39378,"Jul 1, 2006",False,06/07,,free transfer
11,86202,48092,47327,"Jul 1, 2005",False,05/06,,free transfer
12,86202,47325,48092,"Jul 1, 2002",False,02/03,,free transfer
0,58884,6767,418,"Sep 1, 2012",False,12/13,€1.50m,
1,58884,2868,6767,"Jul 1, 2009",False,09/10,,
2,58884,28870,2868,"Jul 1, 2008",False,08/09,,
3,58884,39822,28870,"Jul 1, 2007",False,07/08,,
0,291417,1041,418,"Jul 1, 2019",False,19/20,€30.00m,€48.00m
1,291417,738,1041,"Jul 1, 2017",False,17/18,€1.25m,€5.00m
2,291417,15439,738,"Jul 1, 2015",False,15/16,,
3,291417,106291,15439,"Jul 1, 2013",False,13/14,,free transfer
4,291417,54295,106291,"Jul 1, 2012",False,12/13,,free transfer
5,291417,82891,54295,"Jul 1, 2011",False,11/12,,
0,341264,367,418,"Jul 1, 2023",False,23/24,€12.00m,€5.00m
1,341264,6767,367,"Jul 13, 2021",False,21/22,€3.00m,€2.00m
2,341264,367,6767,"Jun 30, 2021",False,20/21,€3.00m,End of loan
3,341264,6767,367,"Sep 1, 2020",False,20/21,€250k,loan transfer
4,341264,28870,6767,"Jul 1, 2018",False,18/19,,
5,341264,39822,28870,"Jul 1, 2016",False,16/17,,
6,341264,13711,39822,"Jul 1, 2015",False,15/16,,
0,138927,15,418,"Jul 1, 2013",False,13/14,€10.00m,€6.50m
1,138927,6767,15,"Jul 11, 2012",False,12/13,,€5.00m
2,138927,28870,6767,"Jul 1, 2010",False,10/11,,
3,138927,39822,28870,"Jul 1, 2009",False,09/10,,
4,138927,70321,39822,"Jul 1, 2008",False,08/09,,
0,221316,714,418,"Jul 2, 2015",False,15/16,€5.00m,€1.00m
1,221316,6767,714,"Jul 1, 2015",False,15/16,€5.00m,€500k
2,221316,714,6767,"Jun 30, 2015",False,14/15,€4.00m,End of loan
3,221316,6767,714,"Aug 19, 2014",False,14/15,,loan transfer
4,221316,2868,6767,"Jul 1, 2011",False,11/12,,
5,221316,28870,2868,"Jul 1, 2010",False,10/11,,
6,221316,39822,28870,"Jul 1, 2009",False,09/10,,
7,221316,13711,39822,"Jul 1, 2008",False,08/09,,
8,221316,70387,13711,"Jul 1, 2007",False,07/08,,free transfer
0,413112,162,418,"Jul 1, 2022",False,22/23,€60.00m,€80.00m
1,413112,40,162,"Jan 29, 2020",False,19/20,€14.00m,€18.00m
2,413112,10872,40,"Jul 1, 2018",False,18/19,,
3,413112,10873,10872,"Jul 1, 2017",False,17/18,,
4,413112,62344,10873,"Jul 1, 2016",False,16/17,,
5,413112,62343,62344,"Jul 1, 2015",False,15/16,,
0,369081,6767,418,"Jul 1, 2018",False,18/19,€6.00m,
1,369081,897,6767,"Jun 30, 2018",False,17/18,€6.00m,End of loan
2,369081,6767,897,"Jul 1, 2017",False,17/18,€3.00m,loan transfer
3,369081,861,6767,"Jul 22, 2016",False,16/17,€450k,€5.00m
4,369081,20054,861,"May 19, 2015",False,14/15,,
0,640428,273,418,"Aug 31, 2021",False,21/22,€55.00m,€31.00m
1,640428,8154,273,"Jan 1, 2019",False,18/19,,
2,640428,99634,8154,"Jul 1, 2018",False,18/19,,
0,31909,27,418,"Jul 17, 2014",False,14/15,€42.00m,€25.00m
1,31909,15,27,"Jun 30, 2010",False,09/10,€12.00m,End of loan
2,31909,27,15,"Jan 31, 2009",False,08/09,€5.00m,loan transfer
3,31909,1462,27,"Jul 1, 2007",False,07/08,€100k,
4,31909,21065,1462,"Jul 1, 2006",False,06/07,,€2.30m
5,31909,11846,21065,"Jul 1, 2004",False,04/05,,
6,31909,42295,11846,"Jul 1, 2002",False,02/03,,free transfer
0,27992,148,418,"Aug 27, 2012",False,12/13,€40.00m,€35.00m
1,27992,419,148,"Jul 1, 2008",False,08/09,€18.00m,€22.50m
2,27992,918,419,"Jan 12, 2005",False,04/05,,End of loan
3,27992,419,918,"Jul 13, 2004",False,04/05,,loan transfer
4,27992,6808,419,"Jun 30, 2004",False,03/04,,End of loan
5,27992,419,6808,"Jul 29, 2003",False,03/04,,loan transfer
6,27992,36342,419,"Jul 1, 2002",False,02/03,,
7,27992,36355,36342,"Aug 8, 2001",False,01/02,,?
8,27992,36429,36355,"Jul 1, 2000",False,00/01,,
0,319745,11,418,"Jun 30, 2021",False,20/21,€27.00m,End of loan
1,319745,418,11,"Jul 25, 2019",False,19/20,€30.00m,loan transfer
2,319745,150,418,"Jul 14, 2017",False,17/18,€10.00m,€16.50m
3,319745,2865,150,"Jul 1, 2015",False,15/16,€2.50m,
4,319745,40422,2865,"Jul 1, 2014",False,14/15,,
5,319745,14743,40422,"Jul 1, 2012",False,12/13,,
0,581678,16,418,"Jul 1, 2023",False,23/24,€120.00m,€103.00m
1,581678,337,16,"Jul 23, 2020",False,20/21,€11.00m,€30.15m
2,581678,6938,337,"Jul 1, 2019",False,19/20,,
0,314678,5,418,"Jun 30, 2023",False,22/23,€20.00m,End of loan
1,314678,418,5,"Jul 19, 2021",False,21/22,€15.00m,"Loan fee:<br /><i class=""normaler-text"">€3.00m</i>"
2,314678,5,418,"Jun 30, 2021",False,20/21,€15.00m,End of loan
3,314678,418,5,"Sep 4, 2020",False,20/21,€13.50m,"Loan fee:<br /><i class=""normaler-text"">€200k</i>"
4,314678,281,418,"Jan 6, 2019",False,18/19,€5.00m,€17.00m
5,314678,9265,281,"Jan 1, 2018",False,17/18,,
6,314678,6930,9265,"Jul 1, 2016",False,16/17,,
7,314678,50678,6930,"Jul 1, 2015",False,15/16,,
8,314678,25260,50678,"Jan 1, 2014",False,13/14,,€350k
0,861410,36,418,"Jul 6, 2023",False,23/24,€15.00m,€20.00m
1,861410,41854,36,"Jul 13, 2021",False,21/22,€100k,
2,861410,43426,41854,"Jan 13, 2021",False,20/21,,
3,861410,43423,43426,"Jan 6, 2020",False,19/20,,
4,861410,42756,43423,"Feb 20, 2019",False,18/19,,€2.50m
0,948294,28870,6767,"Jul 1, 2023",False,23/24,€2.00m,
1,948294,39822,28870,"Jul 1, 2022",False,22/23,,
2,948294,13711,39822,"Jul 1, 2021",False,21/22,,
3,948294,70321,13711,"Jul 1, 2020",False,20/21,,
4,948294,28862,70321,"Jul 1, 2016",False,16/17,,?
0,371998,614,418,"Jul 12, 2018",False,18/19,€35.00m,€45.00m
1,371998,15002,614,"May 8, 2017",False,16/17,,
0,412363,221,418,"Jul 1, 2019",False,19/20,€40.00m,€45.00m
1,412363,9540,221,"Jul 21, 2017",False,17/18,,
0,234811,16795,150,"Jul 1, 2021",False,21/22,€12.00m,free transfer
1,234811,982,16795,"Jan 27, 2017",False,16/17,€1.00m,€1.00m
2,234811,15561,982,"Jul 1, 2013",False,13/14,€100k,
3,234811,96131,15561,"Jul 1, 2012",False,12/13,,free transfer
4,234811,96299,96131,"Jul 1, 2011",False,11/12,,
5,234811,59937,96299,"Jul 1, 2009",False,09/10,,?
0,40423,281,150,"Aug 30, 2020",False,20/21,€1.20m,free transfer
1,40423,131,281,"Aug 25, 2016",False,16/17,€15.00m,€18.00m
2,40423,681,131,"Jul 1, 2014",False,14/15,€4.00m,€12.00m
3,40423,2433,681,"Jul 1, 2006",False,06/07,,€1.20m
4,40423,13259,2433,"Jan 1, 2003",False,02/03,,
0,689637,150,131,"Jun 30, 2024",True,23/24,€6.00m,End of loan
1,689637,131,150,"Jul 27, 2023",False,23/24,€500k,loan transfer
2,689637,2464,131,"Jul 1, 2023",False,23/24,€500k,
3,689637,2470,2464,"Jul 1, 2022",False,22/23,,
4,689637,21246,2470,"Jun 30, 2021",False,20/21,,End of loan
5,689637,2470,21246,"Jul 2, 2020",False,20/21,,loan transfer
6,689637,39813,2470,"Jul 1, 2020",False,20/21,,
7,689637,25625,39813,"Jul 25, 2019",False,19/20,,free transfer
0,113133,430,150,"Aug 19, 2021",False,21/22,€7.50m,€3.25m
1,113133,150,430,"Jul 1, 2018",False,18/19,€13.00m,€9.75m
2,113133,430,150,"Jun 30, 2018",False,17/18,€13.00m,End of loan
3,113133,150,430,"Aug 18, 2017",False,17/18,€6.00m,"Loan fee:<br /><i class=""normaler-text"">€500k</i>"
4,113133,209,150,"Jul 1, 2015",False,15/16,€2.50m,€2.25m
5,113133,14837,209,"Jul 1, 2012",False,12/13,€50k,
6,113133,15108,14837,"Jul 1, 2010",False,10/11,€25k,
0,99922,449,150,"Jul 24, 2023",False,23/24,€3.70m,free transfer
1,99922,150,449,"Aug 15, 2022",False,22/23,€6.00m,€1.25m
2,99922,16,150,"Jan 30, 2018",False,17/18,€15.00m,€10.50m
3,99922,131,16,"Jul 1, 2016",False,16/17,€8.00m,€8.00m
4,99922,2464,131,"Jul 1, 2012",False,12/13,€2.50m,
5,99922,2470,2464,"Jul 1, 2009",False,09/10,,
6,99922,39813,2470,"Jul 1, 2008",False,08/09,,
7,99922,14321,39813,"Jul 1, 2007",False,07/08,,
8,99922,70295,14321,"Jul 1, 2006",False,06/07,,
9,99922,14737,70295,"Jul 1, 2002",False,02/03,,free transfer
0,34322,515,150,"Oct 26, 2023",False,23/24,€800k,
1,34322,683,515,"Jul 1, 2023",False,23/24,€1.00m,
2,34322,11,683,"Jan 25, 2021",False,20/21,€4.00m,free transfer
3,34322,16,11,"Jul 2, 2018",False,18/19,€20.00m,€16.00m
4,34322,86,16,"Jul 1, 2013",False,13/14,€10.00m,€9.90m
5,34322,252,86,"Jul 1, 2012",False,12/13,€10.00m,€3.50m
6,34322,86,252,"Jun 30, 2012",False,11/12,€10.00m,End of loan
7,34322,252,86,"Jul 21, 2011",False,11/12,€5.00m,"Loan fee:<br /><i class=""normaler-text"">€600k</i>"
8,34322,5,252,"Jul 1, 2011",False,11/12,€5.00m,€4.00m
9,34322,252,5,"Jul 20, 2010",False,10/11,€5.00m,€4.50m
10,34322,2441,252,"Aug 1, 2008",False,08/09,€2.70m,€3.80m
11,34322,5572,2441,"Jun 30, 2006",False,05/06,€150k,End of loan
12,34322,2441,5572,"Jan 1, 2006",False,05/06,€150k,loan transfer
13,34322,50067,2441,"Jul 1, 2005",False,05/06,,free transfer
0,341227,131,150,"Jul 1, 2021",False,21/22,€7.00m,free transfer
1,341227,150,131,"Jun 30, 2021",False,20/21,€7.00m,End of loan
2,341227,131,150,"Oct 5, 2020",False,20/21,€4.00m,loan transfer
3,341227,33,131,"Jun 30, 2020",False,19/20,€4.00m,End of loan
4,341227,131,33,"Aug 30, 2019",False,19/20,€5.00m,loan transfer
5,341227,2464,131,"Aug 29, 2019",False,19/20,€5.00m,
6,341227,2470,2464,"Jul 1, 2018",False,17/18,€1.00m,
7,341227,39813,2470,"Jul 1, 2017",False,17/18,,
8,341227,14321,39813,"Jul 1, 2016",False,16/17,,
9,341227,14743,14321,"Jul 1, 2014",False,14/15,,?
0,646402,679,150,"Jan 15, 2023",False,22/23,€8.00m,€7.00m
1,646402,1134,679,"Jul 19, 2019",False,19/20,,€2.40m
2,646402,16805,1134,"Mar 1, 2019",False,18/19,,
0,191217,336,150,"Jul 18, 2023",False,23/24,€8.00m,free transfer
1,191217,131,336,"Jan 31, 2023",False,22/23,€15.00m,€1.00m
2,191217,11,131,"Sep 1, 2022",False,22/23,€20.00m,free transfer
3,191217,150,11,"Jun 30, 2022",False,21/22,€20.00m,End of loan
4,191217,11,150,"Aug 31, 2021",False,21/22,€25.00m,loan transfer
5,191217,9249,11,"Jul 1, 2014",False,14/15,€500k,
6,191217,1010,9249,"Feb 18, 2014",False,13/14,€500k,End of loan
7,191217,9249,1010,"Nov 22, 2013",False,13/14,€300k,loan transfer
8,191217,5679,9249,"Jul 1, 2012",False,12/13,,
9,191217,14321,5679,"Jul 1, 2011",False,11/12,,€500k
10,191217,70295,14321,"Jul 1, 2010",False,10/11,,
0,135492,40,150,"Jul 1, 2021",False,21/22,€6.50m,free transfer
1,135492,583,40,"Jul 1, 2017",False,17/18,€4.50m,€4.00m
2,135492,40,583,"Jun 30, 2017",False,16/17,€4.50m,End of loan
3,135492,583,40,"Aug 3, 2016",False,16/17,€2.50m,loan transfer
4,135492,995,583,"Jun 30, 2016",False,15/16,€2.50m,End of loan
5,135492,583,995,"Aug 31, 2015",False,15/16,€2.50m,loan transfer
6,135492,14171,583,"Jun 30, 2015",False,14/15,€2.50m,End of loan
7,135492,583,14171,"Jul 29, 2013",False,13/14,€250k,loan transfer
8,135492,8512,583,"Jul 1, 2013",False,13/14,,
9,135492,6326,8512,"Jul 1, 2011",False,11/12,,
10,135492,54295,6326,"Jul 1, 2010",False,10/11,,
11,135492,82891,54295,"Jul 1, 2008",False,08/09,,
0,342385,3631,150,"Jan 14, 2020",False,19/20,€10.00m,€4.00m
1,342385,13353,3631,"Jul 1, 2017",False,17/18,€2.50m,€6.28m
2,342385,209,13353,"Jul 1, 2016",False,16/17,€1.25m,€1.75m
3,342385,2402,209,"Jun 30, 2016",False,15/16,€1.25m,End of loan
4,342385,209,2402,"Jan 12, 2016",False,15/16,€750k,loan transfer
5,342385,15108,209,"Jul 1, 2014",False,14/15,,
0,689505,6600,150,"Jan 1, 2024",False,23/24,€6.00m,€6.00m
1,689505,15083,6600,"Jan 1, 2020",False,19/20,,
0,336869,150,399,"Jun 30, 2024",True,23/24,€10.00m,End of loan
1,336869,399,150,"Jul 17, 2023",False,23/24,€10.00m,loan transfer
